qqPrefix,HCL_component,Models,Traits,Heritability
CSTuber,C,BA,CSTuber.C,0.306894334167114
CSTuber,C,BA,CSTuber.C,0.27718456833983
CSTuber,C,BA,CSTuber.C,0.308365017902584
CSTuber,C,BA,CSTuber.C,0.275937950488188
CSTuber,C,BA,CSTuber.C,0.30765293152444
CSTuber,C,BA,CSTuber.C,0.28061865481804
CSTuber,C,BA,CSTuber.C,0.285714253035006
CSTuber,C,BA,CSTuber.C,0.33735665471496
CSTuber,C,BA,CSTuber.C,0.320712204011799
CSTuber,C,BA,CSTuber.C,0.347563192485828
CSTuber,C,BA,CSTuber.C,0.304549781840604
CSTuber,C,BA,CSTuber.C,0.344800197193796
CSTuber,C,BA,CSTuber.C,0.347025397905639
CSTuber,C,BA,CSTuber.C,0.402218634658176
CSTuber,C,BA,CSTuber.C,0.322254094099131
CSTuber,C,BA,CSTuber.C,0.308906985332207
CSTuber,C,BA,CSTuber.C,0.365529406580033
CSTuber,C,BA,CSTuber.C,0.319052962953042
CSTuber,C,BA,CSTuber.C,0.345739502204844
CSTuber,C,BA,CSTuber.C,0.338933049639475
CSTuber,C,BA,CSTuber.C,0.312231384759227
CSTuber,C,BA,CSTuber.C,0.31430990343544
CSTuber,C,BA,CSTuber.C,0.362916781879024
CSTuber,C,BA,CSTuber.C,0.359940792193656
CSTuber,C,BA,CSTuber.C,0.381552924443913
CSTuber,C,BA,CSTuber.C,0.423333317184949
CSTuber,C,BA,CSTuber.C,0.42573647626535
CSTuber,C,BA,CSTuber.C,0.387961226753808
CSTuber,C,BA,CSTuber.C,0.371407011360952
CSTuber,C,BA,CSTuber.C,0.376708849515486
CSTuber,C,BA,CSTuber.C,0.451749959040404
CSTuber,C,BA,CSTuber.C,0.463014422625317
CSTuber,C,BA,CSTuber.C,0.382443056552882
CSTuber,C,BA,CSTuber.C,0.270267230091379
CSTuber,C,BA,CSTuber.C,0.276147058026385
CSTuber,C,BA,CSTuber.C,0.282071955376455
CSTuber,C,BA,CSTuber.C,0.262239979305038
CSTuber,C,BA,CSTuber.C,0.285376882340327
CSTuber,C,BA,CSTuber.C,0.273354851072103
CSTuber,C,BA,CSTuber.C,0.330497165539091
CSTuber,C,BA,CSTuber.C,0.256103151688848
CSTuber,C,BA,CSTuber.C,0.248874977332475
CSTuber,C,BA,CSTuber.C,0.223720968312548
CSTuber,C,BA,CSTuber.C,0.236531300964823
CSTuber,C,BA,CSTuber.C,0.303840183370746
CSTuber,C,BA,CSTuber.C,0.289946236712645
CSTuber,C,BA,CSTuber.C,0.310312327793895
CSTuber,C,BA,CSTuber.C,0.316234479360741
CSTuber,C,BA,CSTuber.C,0.27364475251111
CSTuber,C,BA,CSTuber.C,0.270684166476417
CSTuber,C,BA,CSTuber.C,0.305945027521637
CSTuber,C,BA,CSTuber.C,0.359884614044493
CSTuber,C,BA,CSTuber.C,0.331312486628939
CSTuber,C,BA,CSTuber.C,0.351471998436213
CSTuber,C,BA,CSTuber.C,0.396124728634439
CSTuber,C,BA,CSTuber.C,0.414765522414484
CSTuber,C,BA,CSTuber.C,0.323796146888831
CSTuber,C,BA,CSTuber.C,0.233602135461055
CSTuber,C,BA,CSTuber.C,0.246444913921602
CSTuber,C,BA,CSTuber.C,0.268867929777428
CSTuber,C,BA,CSTuber.C,0.340950524245582
CSTuber,C,BA,CSTuber.C,0.334288140535709
CSTuber,C,BA,CSTuber.C,0.367431047157816
CSTuber,C,BA,CSTuber.C,0.363824924892274
CSTuber,C,BA,CSTuber.C,0.289788610482681
CSTuber,C,BA,CSTuber.C,0.341322857736454
CSTuber,C,BA,CSTuber.C,0.284916864704921
CSTuber,C,BA,CSTuber.C,0.254615247592082
CSTuber,C,BA,CSTuber.C,0.264855817946773
CSTuber,C,BA,CSTuber.C,0.271178853086155
CSTuber,C,BA,CSTuber.C,0.235202437908023
CSTuber,C,BA,CSTuber.C,0.248622798203059
CSTuber,C,BA,CSTuber.C,0.160776627066346
CSTuber,C,BA,CSTuber.C,0.215350992120004
CSTuber,C,BA,CSTuber.C,0.214747644375342
CSTuber,C,BA,CSTuber.C,0.207543563956346
CSTuber,C,BA,CSTuber.C,0.262413917147609
CSTuber,C,BA,CSTuber.C,0.309732195987935
CSTuber,C,BA,CSTuber.C,0.264683110449091
CSTuber,C,BA,CSTuber.C,0.289561227324809
CSTuber,C,BA,CSTuber.C,0.308909069427318
CSTuber,C,BA,CSTuber.C,0.377920998274476
CSTuber,C,BA,CSTuber.C,0.322907257133989
CSTuber,C,BA,CSTuber.C,0.336091841066614
CSTuber,C,BA,CSTuber.C,0.342079234992166
CSTuber,C,BA,CSTuber.C,0.278535169687706
CSTuber,C,BA,CSTuber.C,0.272788002589739
CSTuber,C,BA,CSTuber.C,0.188777242785083
CSTuber,C,BA,CSTuber.C,0.247632524232605
CSTuber,C,BA,CSTuber.C,0.213537532599092
CSTuber,C,BA,CSTuber.C,0.232022741729796
CSTuber,C,BA,CSTuber.C,0.187560914823694
CSTuber,C,BA,CSTuber.C,0.200828882686027
CSTuber,C,BA,CSTuber.C,0.189645331018709
CSTuber,C,BA,CSTuber.C,0.232408742878328
CSTuber,C,BA,CSTuber.C,0.197576348541232
CSTuber,C,BA,CSTuber.C,0.277432549348219
CSTuber,C,BA,CSTuber.C,0.344787742334287
CSTuber,C,BA,CSTuber.C,0.403666492579942
CSTuber,C,BA,CSTuber.C,0.43389500370629
CSTuber,C,BA,CSTuber.C,0.401043626575826
CSTuber,C,BA,CSTuber.C,0.381081637859481
CSTuber,C,BA,CSTuber.C,0.338803310920089
CSTuber,C,BA,CSTuber.C,0.326863623964974
CSTuber,C,BA,CSTuber.C,0.315354708198035
CSTuber,C,BA,CSTuber.C,0.298549965379416
CSTuber,C,BA,CSTuber.C,0.29500024383768
CSTuber,C,BA,CSTuber.C,0.344233168177665
CSTuber,C,BA,CSTuber.C,0.322430092319967
CSTuber,C,BA,CSTuber.C,0.338842203761183
CSTuber,C,BA,CSTuber.C,0.400077331759611
CSTuber,C,BA,CSTuber.C,0.406970266634307
CSTuber,C,BA,CSTuber.C,0.482827529630686
CSTuber,C,BA,CSTuber.C,0.437193111081898
CSTuber,C,BA,CSTuber.C,0.374979480707405
CSTuber,C,BA,CSTuber.C,0.33677904178545
CSTuber,C,BA,CSTuber.C,0.310360777648698
CSTuber,C,BA,CSTuber.C,0.295705730328659
CSTuber,C,BA,CSTuber.C,0.291107708324366
CSTuber,C,BA,CSTuber.C,0.272407797566313
CSTuber,C,BA,CSTuber.C,0.323134960409987
CSTuber,C,BA,CSTuber.C,0.341515253737258
CSTuber,C,BA,CSTuber.C,0.286460031568304
CSTuber,C,BA,CSTuber.C,0.340974861190296
CSTuber,C,BA,CSTuber.C,0.378653219602065
CSTuber,C,BA,CSTuber.C,0.433066475844451
CSTuber,C,BA,CSTuber.C,0.388766891638478
CSTuber,C,BA,CSTuber.C,0.39677686082255
CSTuber,C,BA,CSTuber.C,0.286966117267467
CSTuber,C,BA,CSTuber.C,0.280967136765151
CSTuber,C,BA,CSTuber.C,0.308493697108887
CSTuber,C,BA,CSTuber.C,0.263147488183577
CSTuber,C,BA,CSTuber.C,0.271573399232893
CSTuber,C,BA,CSTuber.C,0.201895493807955
CSTuber,C,BA,CSTuber.C,0.203691332547716
CSTuber,C,BA,CSTuber.C,0.279156610329129
CSTuber,C,BA,CSTuber.C,0.289299619997526
CSTuber,C,BA,CSTuber.C,0.312739387626191
CSTuber,C,BA,CSTuber.C,0.318252560723369
CSTuber,C,BA,CSTuber.C,0.305934858161062
CSTuber,C,BA,CSTuber.C,0.345346743696085
CSTuber,C,BA,CSTuber.C,0.328615736149126
CSTuber,C,BA,CSTuber.C,0.2873234896608
CSTuber,C,BA,CSTuber.C,0.223761973529861
CSTuber,C,BA,CSTuber.C,0.31770271546199
CSTuber,C,BA,CSTuber.C,0.293355041725523
CSTuber,C,BA,CSTuber.C,0.270968930002658
CSTuber,C,BA,CSTuber.C,0.318306738199414
CSTuber,C,BA,CSTuber.C,0.241917032687908
CSTuber,C,BA,CSTuber.C,0.277034745713356
CSTuber,C,BA,CSTuber.C,0.202725568201713
CSTuber,C,BA,CSTuber.C,0.197568826919649
CSTuber,C,BA,CSTuber.C,0.277632291137166
CSTuber,C,BA,CSTuber.C,0.33391547817907
CSTuber,C,BA,CSTuber.C,0.36307161629249
CSTuber,C,BA,CSTuber.C,0.301997762964617
CSTuber,C,BA,CSTuber.C,0.334346545018791
CSTuber,C,BA,CSTuber.C,0.415119739473671
CSTuber,C,BA,CSTuber.C,0.411490517227645
CSTuber,C,BA,CSTuber.C,0.429399665014197
CSTuber,C,BA,CSTuber.C,0.353574127528582
CSTuber,C,BA,CSTuber.C,0.383210402520333
CSTuber,C,BA,CSTuber.C,0.354419477941998
CSTuber,C,BA,CSTuber.C,0.309107899185632
CSTuber,C,BA,CSTuber.C,0.33968914675372
CSTuber,C,BA,CSTuber.C,0.378574164023045
CSTuber,C,BA,CSTuber.C,0.32390070263528
CSTuber,C,BA,CSTuber.C,0.399050353478497
CSTuber,C,BA,CSTuber.C,0.315660752508849
CSTuber,C,BA,CSTuber.C,0.31057861663006
CSTuber,C,BA,CSTuber.C,0.286002464782397
CSTuber,C,BA,CSTuber.C,0.32915050326997
CSTuber,C,BA,CSTuber.C,0.28899535500206
CSTuber,C,BA,CSTuber.C,0.376988429847094
CSTuber,C,BA,CSTuber.C,0.266053908683402
CSTuber,C,BA,CSTuber.C,0.274531538842039
CSTuber,C,BA,CSTuber.C,0.29288692541582
CSTuber,C,BA,CSTuber.C,0.212127509073375
CSTuber,C,BA,CSTuber.C,0.283208170224373
CSTuber,C,BA,CSTuber.C,0.314147852995564
CSTuber,C,BA,CSTuber.C,0.296389213862672
CSTuber,C,BA,CSTuber.C,0.39276551446501
CSTuber,C,BA,CSTuber.C,0.34542443362773
CSTuber,C,BA,CSTuber.C,0.359147605010926
CSTuber,C,BA,CSTuber.C,0.345561851188878
CSTuber,C,BA,CSTuber.C,0.348639384866857
CSTuber,C,BA,CSTuber.C,0.374708826365087
CSTuber,C,BA,CSTuber.C,0.314827099553229
CSTuber,C,BA,CSTuber.C,0.286049632921321
CSTuber,C,BA,CSTuber.C,0.241205441266809
CSTuber,C,BA,CSTuber.C,0.327142275426688
CSTuber,C,BA,CSTuber.C,0.31983298647754
CSTuber,C,BA,CSTuber.C,0.307642399458039
CSTuber,C,BA,CSTuber.C,0.346736993916283
CSTuber,C,BA,CSTuber.C,0.381446168069891
CSTuber,C,BA,CSTuber.C,0.337972692016156
CSTuber,C,BA,CSTuber.C,0.343341923377112
CSTuber,C,BA,CSTuber.C,0.32262285235258
CSTuber,C,BA,CSTuber.C,0.407969471510056
CSTuber,C,BA,CSTuber.C,0.426164113984621
CSTuber,C,BA,CSTuber.C,0.339974270218759
CSTuber,C,BA,CSTuber.C,0.385686379531417
CSTuber,C,BA,CSTuber.C,0.343402458716327
CSTuber,C,BA,CSTuber.C,0.351867482953971
CSTuber,C,BA,CSTuber.C,0.362511842386746
CSTuber,C,BA,CSTuber.C,0.343634353382961
CSTuber,C,BA,CSTuber.C,0.356513122121815
CSTuber,C,BA,CSTuber.C,0.305489471641554
CSTuber,C,BA,CSTuber.C,0.283719800448396
CSTuber,C,BA,CSTuber.C,0.258527514030377
CSTuber,C,BA,CSTuber.C,0.284869722769921
CSTuber,C,BA,CSTuber.C,0.387114120939104
CSTuber,C,BA,CSTuber.C,0.314811665204002
CSTuber,C,BA,CSTuber.C,0.341615453169373
CSTuber,C,BA,CSTuber.C,0.33978896786404
CSTuber,C,BA,CSTuber.C,0.360987416793699
CSTuber,C,BA,CSTuber.C,0.30439413594015
CSTuber,C,BA,CSTuber.C,0.251948227036701
CSTuber,C,BA,CSTuber.C,0.284876646258235
CSTuber,C,BA,CSTuber.C,0.241996567233797
CSTuber,C,BA,CSTuber.C,0.241414471282853
CSTuber,C,BA,CSTuber.C,0.226829047111708
CSTuber,C,BA,CSTuber.C,0.264428321532753
CSTuber,C,BA,CSTuber.C,0.233631310768986
CSTuber,C,BA,CSTuber.C,0.328513330715407
CSTuber,C,BA,CSTuber.C,0.271349036900159
CSTuber,C,BA,CSTuber.C,0.269889336801554
CSTuber,C,BA,CSTuber.C,0.263312077907408
CSTuber,C,BA,CSTuber.C,0.285340030201627
CSTuber,C,BA,CSTuber.C,0.333664173858578
CSTuber,C,BA,CSTuber.C,0.270856376462066
CSTuber,C,BA,CSTuber.C,0.27703542963851
CSTuber,C,BA,CSTuber.C,0.284758945510207
CSTuber,C,BA,CSTuber.C,0.342699636637878
CSTuber,C,BA,CSTuber.C,0.375383307548106
CSTuber,C,BA,CSTuber.C,0.384471932334314
CSTuber,C,BA,CSTuber.C,0.434209852199793
CSTuber,C,BA,CSTuber.C,0.434697340637586
CSTuber,C,BA,CSTuber.C,0.411742052871549
CSTuber,C,BA,CSTuber.C,0.4056060432426
CSTuber,C,BA,CSTuber.C,0.372342772943152
CSTuber,C,BA,CSTuber.C,0.28003535370321
CSTuber,C,BA,CSTuber.C,0.245540156249119
CSTuber,C,BA,CSTuber.C,0.282502796572859
CSTuber,C,BA,CSTuber.C,0.292933904999426
CSTuber,C,BA,CSTuber.C,0.290826183658926
CSTuber,C,BA,CSTuber.C,0.328285382161987
CSTuber,C,BA,CSTuber.C,0.331542112386747
CSTuber,C,BA,CSTuber.C,0.393300656482095
CSTuber,C,BA,CSTuber.C,0.380753971611623
CSTuber,C,BA,CSTuber.C,0.347953603833479
CSTuber,C,BA,CSTuber.C,0.283826530599863
CSTuber,C,BA,CSTuber.C,0.274595851956123
CSTuber,C,BA,CSTuber.C,0.339078161155938
CSTuber,C,BA,CSTuber.C,0.296576524295472
CSTuber,C,BA,CSTuber.C,0.332846895847616
CSTuber,C,BA,CSTuber.C,0.321941947849355
CSTuber,C,BA,CSTuber.C,0.339783902555974
CSTuber,C,BA,CSTuber.C,0.348287317884726
CSTuber,C,BA,CSTuber.C,0.26002872483939
CSTuber,C,BA,CSTuber.C,0.318538284399532
CSTuber,C,BA,CSTuber.C,0.284886469568902
CSTuber,C,BA,CSTuber.C,0.318818830287932
CSTuber,C,BA,CSTuber.C,0.292871888578661
CSTuber,C,BA,CSTuber.C,0.293272782999524
CSTuber,C,BA,CSTuber.C,0.248969594897052
CSTuber,C,BA,CSTuber.C,0.269275376106132
CSTuber,C,BA,CSTuber.C,0.303267286748162
CSTuber,C,BA,CSTuber.C,0.33306315523237
CSTuber,C,BA,CSTuber.C,0.346511725439247
CSTuber,C,BA,CSTuber.C,0.390650641661929
CSTuber,C,BA,CSTuber.C,0.421104184905308
CSTuber,C,BA,CSTuber.C,0.346431387808398
CSTuber,C,BA,CSTuber.C,0.322248280365147
CSTuber,C,BA,CSTuber.C,0.32823990632461
CSTuber,C,BA,CSTuber.C,0.334723113376112
CSTuber,C,BA,CSTuber.C,0.291022864655779
CSTuber,C,BA,CSTuber.C,0.273636036701219
CSTuber,C,BA,CSTuber.C,0.226815327854667
CSTuber,C,BA,CSTuber.C,0.283724330855422
CSTuber,C,BA,CSTuber.C,0.299780888932415
CSTuber,C,BA,CSTuber.C,0.276328003037847
CSTuber,C,BA,CSTuber.C,0.214438543796175
CSTuber,C,BA,CSTuber.C,0.24423811123199
CSTuber,C,BA,CSTuber.C,0.209747994189538
CSTuber,C,BA,CSTuber.C,0.201560751103814
CSTuber,C,BA,CSTuber.C,0.20782905027933
CSTuber,C,BA,CSTuber.C,0.246060778493414
CSTuber,C,BA,CSTuber.C,0.272775901447904
CSTuber,C,BA,CSTuber.C,0.283072132655503
CSTuber,C,BA,CSTuber.C,0.282422844510249
CSTuber,C,BA,CSTuber.C,0.29752450568169
CSTuber,C,BA,CSTuber.C,0.303875267231952
CSTuber,C,BA,CSTuber.C,0.340695453613333
CSTuber,C,BA,CSTuber.C,0.331732426963174
CSTuber,C,BA,CSTuber.C,0.398300778670277
CSTuber,C,BA,CSTuber.C,0.349568529954718
CSTuber,C,BA,CSTuber.C,0.367648715309472
CSTuber,C,BA,CSTuber.C,0.373396656956169
CSTuber,C,BA,CSTuber.C,0.386521440973669
CSTuber,C,BA,CSTuber.C,0.44484726403957
CSTuber,C,BA,CSTuber.C,0.479794708230523
CSTuber,C,BA,CSTuber.C,0.369949324974283
CSTuber,C,BA,CSTuber.C,0.328996004045353
CSTuber,C,BA,CSTuber.C,0.301797254012831
CSTuber,C,BA,CSTuber.C,0.283675266135041
CSTuber,C,BA,CSTuber.C,0.264912693154374
CSTuber,C,BA,CSTuber.C,0.258646838981016
CSTuber,C,BA,CSTuber.C,0.200352006706355
CSTuber,C,BA,CSTuber.C,0.189130574861697
CSTuber,C,BA,CSTuber.C,0.195837471224142
CSTuber,C,BA,CSTuber.C,0.13908720473642
CSTuber,C,BA,CSTuber.C,0.158112559432601
CSTuber,C,BA,CSTuber.C,0.190134971246507
CSTuber,C,BA,CSTuber.C,0.178268668291632
CSTuber,C,BA,CSTuber.C,0.193669322964955
CSTuber,C,BA,CSTuber.C,0.218644800132544
CSTuber,C,BA,CSTuber.C,0.160907505553396
CSTuber,C,BA,CSTuber.C,0.171429030129629
CSTuber,C,BA,CSTuber.C,0.189159010661067
CSTuber,C,BA,CSTuber.C,0.251034475784279
CSTuber,C,BA,CSTuber.C,0.269804253457732
CSTuber,C,BA,CSTuber.C,0.286191099016892
CSTuber,C,BA,CSTuber.C,0.270019912558977
CSTuber,C,BA,CSTuber.C,0.201970156940291
CSTuber,C,BA,CSTuber.C,0.251185070605259
CSTuber,C,BA,CSTuber.C,0.267150026498536
CSTuber,C,BA,CSTuber.C,0.276888531979888
CSTuber,C,BA,CSTuber.C,0.306471575008276
CSTuber,C,BA,CSTuber.C,0.317695260621027
CSTuber,C,BA,CSTuber.C,0.217206435078566
CSTuber,C,BA,CSTuber.C,0.27294592198137
CSTuber,C,BA,CSTuber.C,0.200184330926825
CSTuber,C,BA,CSTuber.C,0.151832976841623
CSTuber,C,BA,CSTuber.C,0.198861184574902
CSTuber,C,BA,CSTuber.C,0.189735060369122
CSTuber,C,BA,CSTuber.C,0.205845893548598
CSTuber,C,BA,CSTuber.C,0.191542095531601
CSTuber,C,BA,CSTuber.C,0.228356107980311
CSTuber,C,BA,CSTuber.C,0.237713550778554
CSTuber,C,BA,CSTuber.C,0.223105345172499
CSTuber,C,BA,CSTuber.C,0.194937663120899
CSTuber,C,BA,CSTuber.C,0.226712237196706
CSTuber,C,BA,CSTuber.C,0.191895471484962
CSTuber,C,BA,CSTuber.C,0.193670013040486
CSTuber,C,BA,CSTuber.C,0.199145732427802
CSTuber,C,BA,CSTuber.C,0.215973181710055
CSTuber,C,BA,CSTuber.C,0.201175284787353
CSTuber,C,BA,CSTuber.C,0.149819090937836
CSTuber,C,BA,CSTuber.C,0.172298000249254
CSTuber,C,BA,CSTuber.C,0.161750678325245
CSTuber,C,BA,CSTuber.C,0.209119334877751
CSTuber,C,BA,CSTuber.C,0.206708709314097
CSTuber,C,BA,CSTuber.C,0.29165735965637
CSTuber,C,BA,CSTuber.C,0.24450070545639
CSTuber,C,BA,CSTuber.C,0.256109951043415
CSTuber,C,BA,CSTuber.C,0.278351602531587
CSTuber,C,BA,CSTuber.C,0.266174083776091
CSTuber,C,BA,CSTuber.C,0.274944414268772
CSTuber,C,BA,CSTuber.C,0.29513080006556
CSTuber,C,BA,CSTuber.C,0.30703698342108
CSTuber,C,BA,CSTuber.C,0.242222157489133
CSTuber,C,BA,CSTuber.C,0.284517396231808
CSTuber,C,BA,CSTuber.C,0.361426633740413
CSTuber,C,BA,CSTuber.C,0.241686101331086
CSTuber,C,BA,CSTuber.C,0.238100382885638
CSTuber,C,BA,CSTuber.C,0.269860915921498
CSTuber,C,BA,CSTuber.C,0.278805713350935
CSTuber,C,BA,CSTuber.C,0.335297808336278
CSTuber,C,BA,CSTuber.C,0.254184173505727
CSTuber,C,BA,CSTuber.C,0.274584815823386
CSTuber,C,BA,CSTuber.C,0.307102364943559
CSTuber,C,BA,CSTuber.C,0.303196462845366
CSTuber,C,BA,CSTuber.C,0.299794358701061
CSTuber,C,BA,CSTuber.C,0.316363561301149
CSTuber,C,BA,CSTuber.C,0.322502651312031
CSTuber,C,BA,CSTuber.C,0.352344349157885
CSTuber,C,BA,CSTuber.C,0.283393378917663
CSTuber,C,BA,CSTuber.C,0.279501022477073
CSTuber,C,BA,CSTuber.C,0.348964346877351
CSTuber,C,BA,CSTuber.C,0.406612966569438
CSTuber,C,BA,CSTuber.C,0.450790712374846
CSTuber,C,BA,CSTuber.C,0.45405576553272
CSTuber,C,BA,CSTuber.C,0.347491556102658
CSTuber,C,BA,CSTuber.C,0.292099361437496
CSTuber,C,BA,CSTuber.C,0.272607816640412
CSTuber,C,BA,CSTuber.C,0.222216292231638
CSTuber,C,BA,CSTuber.C,0.238221139731355
CSTuber,C,BA,CSTuber.C,0.283436232988161
CSTuber,C,BA,CSTuber.C,0.289794250436541
CSTuber,C,BA,CSTuber.C,0.227249900330649
CSTuber,C,BA,CSTuber.C,0.311682000406619
CSTuber,C,BA,CSTuber.C,0.290369236483559
CSTuber,C,BA,CSTuber.C,0.307999315248038
CSTuber,C,BA,CSTuber.C,0.304591273252324
CSTuber,C,BA,CSTuber.C,0.283189673304091
CSTuber,C,BA,CSTuber.C,0.306690926360217
CSTuber,C,BA,CSTuber.C,0.289985096482379
CSTuber,C,BA,CSTuber.C,0.322852475111912
CSTuber,C,BA,CSTuber.C,0.321680678402577
CSTuber,C,BA,CSTuber.C,0.337531229107287
CSTuber,C,BA,CSTuber.C,0.368322002478338
CSTuber,C,BA,CSTuber.C,0.416269134331312
CSTuber,C,BA,CSTuber.C,0.371852058930296
CSTuber,C,BA,CSTuber.C,0.325318617773855
CSTuber,C,BA,CSTuber.C,0.314813459972119
CSTuber,C,BA,CSTuber.C,0.308033378835742
CSTuber,C,BA,CSTuber.C,0.280078106632533
CSTuber,C,BA,CSTuber.C,0.237628803989993
CSTuber,C,BA,CSTuber.C,0.205916461252041
CSTuber,C,BA,CSTuber.C,0.216479125897982
CSTuber,C,BA,CSTuber.C,0.268026502133219
CSTuber,C,BA,CSTuber.C,0.272887400454311
CSTuber,C,BA,CSTuber.C,0.231498071668865
CSTuber,C,BA,CSTuber.C,0.23309477434227
CSTuber,C,BA,CSTuber.C,0.24661335686578
CSTuber,C,BA,CSTuber.C,0.229149523921476
CSTuber,C,BA,CSTuber.C,0.270721846444803
CSTuber,C,BA,CSTuber.C,0.299267264343531
CSTuber,C,BA,CSTuber.C,0.243234872789705
CSTuber,C,BA,CSTuber.C,0.229820502601785
CSTuber,C,BA,CSTuber.C,0.196320342689058
CSTuber,C,BA,CSTuber.C,0.227867737262788
CSTuber,C,BA,CSTuber.C,0.299309063344246
CSTuber,C,BA,CSTuber.C,0.257914655172628
CSTuber,C,BA,CSTuber.C,0.227922923785506
CSTuber,C,BA,CSTuber.C,0.233907675580595
CSTuber,C,BA,CSTuber.C,0.29476899087907
CSTuber,C,BA,CSTuber.C,0.293537775870957
CSTuber,C,BA,CSTuber.C,0.273155293455819
CSTuber,C,BA,CSTuber.C,0.2786479458789
CSTuber,C,BA,CSTuber.C,0.188317873574338
CSTuber,C,BA,CSTuber.C,0.205205605317732
CSTuber,C,BA,CSTuber.C,0.27223347709034
CSTuber,C,BA,CSTuber.C,0.278514113422817
CSTuber,C,BA,CSTuber.C,0.234975896736111
CSTuber,C,BA,CSTuber.C,0.265806832604546
CSTuber,C,BA,CSTuber.C,0.335792797736967
CSTuber,C,BA,CSTuber.C,0.32107421616616
CSTuber,C,BA,CSTuber.C,0.297789273225039
CSTuber,C,BA,CSTuber.C,0.337862202559025
CSTuber,C,BA,CSTuber.C,0.322319510820066
CSTuber,C,BA,CSTuber.C,0.353618064550551
CSTuber,C,BA,CSTuber.C,0.351522502290786
CSTuber,C,BA,CSTuber.C,0.367198483523284
CSTuber,C,BA,CSTuber.C,0.414774038742307
CSTuber,C,BA,CSTuber.C,0.45527404813955
CSTuber,C,BA,CSTuber.C,0.443462591891353
CSTuber,C,BA,CSTuber.C,0.395632389855842
CSTuber,C,BA,CSTuber.C,0.390878858473014
CSTuber,C,BA,CSTuber.C,0.403394564391665
CSTuber,C,BA,CSTuber.C,0.384469667992349
CSTuber,C,BA,CSTuber.C,0.335813847105674
CSTuber,C,BA,CSTuber.C,0.318490586515279
CSTuber,C,BA,CSTuber.C,0.271992148127308
CSTuber,C,BA,CSTuber.C,0.321370373201979
CSTuber,C,BA,CSTuber.C,0.321471922588036
CSTuber,C,BA,CSTuber.C,0.255335792149478
CSTuber,C,BA,CSTuber.C,0.298765559874989
CSTuber,C,BA,CSTuber.C,0.312750380671828
CSTuber,C,BA,CSTuber.C,0.284489582364767
CSTuber,C,BA,CSTuber.C,0.280024108323891
CSTuber,C,BA,CSTuber.C,0.320544372153314
CSTuber,C,BA,CSTuber.C,0.366629451162554
CSTuber,C,BA,CSTuber.C,0.324031935362712
CSTuber,C,BA,CSTuber.C,0.33005885580178
CSTuber,C,BA,CSTuber.C,0.358578229526035
CSTuber,C,BA,CSTuber.C,0.353461364961002
CSTuber,C,BA,CSTuber.C,0.382697598879989
CSTuber,C,BA,CSTuber.C,0.361301692732469
CSTuber,C,BA,CSTuber.C,0.32775041613071
CSTuber,C,BA,CSTuber.C,0.272462925756237
CSTuber,C,BA,CSTuber.C,0.255201878039591
CSTuber,C,BA,CSTuber.C,0.238981550310366
CSTuber,C,BA,CSTuber.C,0.256336104459523
CSTuber,C,BA,CSTuber.C,0.206628855309063
CSTuber,C,BA,CSTuber.C,0.180486818911522
CSTuber,C,BA,CSTuber.C,0.216131166962067
CSTuber,C,BA,CSTuber.C,0.239924309692172
CSTuber,C,BA,CSTuber.C,0.285325780906108
CSTuber,C,BA,CSTuber.C,0.253077827191326
CSTuber,C,BA,CSTuber.C,0.288692137810062
CSTuber,C,BA,CSTuber.C,0.277648916685925
CSTuber,C,BA,CSTuber.C,0.265044189716488
CSTuber,C,BA,CSTuber.C,0.264982617322607
CSTuber,C,BA,CSTuber.C,0.302503593950337
CSTuber,C,BA,CSTuber.C,0.276046905639828
CSTuber,C,BA,CSTuber.C,0.31814923227308
CSTuber,C,BA,CSTuber.C,0.370173542922248
CSTuber,C,BA,CSTuber.C,0.36645032803904
CSTuber,C,BA,CSTuber.C,0.337962772875047
CSTuber,C,BA,CSTuber.C,0.325229323800864
CSTuber,C,BA,CSTuber.C,0.314875798185429
CSTuber,C,BA,CSTuber.C,0.294724563782808
CSTuber,C,BA,CSTuber.C,0.327568259437956
CSTuber,C,BA,CSTuber.C,0.327742825173103
CSTuber,C,BA,CSTuber.C,0.353757608339444
CSTuber,C,BA,CSTuber.C,0.315203978035238
CSTuber,C,BA,CSTuber.C,0.312104117989453
CSTuber,C,BA,CSTuber.C,0.25940847792196
CSTuber,C,BA,CSTuber.C,0.304197211547649
CSTuber,C,BA,CSTuber.C,0.267079243875452
CSTuber,C,BA,CSTuber.C,0.238121155009801
CSTuber,C,BA,CSTuber.C,0.248826365254728
CSTuber,C,BA,CSTuber.C,0.26740656543135
CSTuber,C,BA,CSTuber.C,0.304025186751546
CSTuber,C,BA,CSTuber.C,0.260934267073776
CSTuber,C,BA,CSTuber.C,0.255883214359193
CSTuber,C,BA,CSTuber.C,0.260873181892284
CSTuber,C,BA,CSTuber.C,0.264201187241355
CSTuber,C,BA,CSTuber.C,0.252848649696889
CSTuber,C,BA,CSTuber.C,0.270068296048496
CSTuber,C,BA,CSTuber.C,0.272241280414901
CSTuber,C,BA,CSTuber.C,0.267996818242079
CSTuber,C,BA,CSTuber.C,0.276512502404973
CSTuber,C,BA,CSTuber.C,0.280374007167461
CSTuber,C,BA,CSTuber.C,0.306868144298259
