,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060909,56.154,56.312,56.014,56.545,56.221,56.181,56.06318,56.074,56.331,55.97,43.9,48.984
15060910,74.204,72.061,73.394,73.797,73.447,75.22,73.80105,72.779,69.527,75.581,78.224,75.642
15060933,75.041,74.592,74.354,74.94,74.266,71.326,74.59049,72.495,71.064,74.763,79.1,78.697
15060964,68.858,67.283,69.059,68.232,68.488,65.034,70.03143,68.961,68.166,69.189,74.109,72.005
15061007,69.88,68.015,69.909,69.205,69.341,66.651,70.50143,69.319,68.629,70.296,73.856,72.586
15061122,68.053,67.855,68.031,68.256,67.964,68.049,68.35235,67.901,68.429,68.336,74.138,73.591
15061204,76.646,73.94,75.165,75.9,75.622,76.007,76.59703,71.389,73.978,78.713,82.119,73.791
15061213,73.65,72.449,72.979,73.461,72.761,73.146,74.15291,73.449,72.328,73.949,76.893,76.259
15061215,73.772,72.749,73.111,73.646,72.928,73.096,74.29368,73.427,72.385,74.065,78.115,78.716
15061225,74.088,73.922,73.516,73.748,73.629,73.27,74.8008,73.804,73.237,74.264,82.11,78.979
15061226,46.528,52.628,49.274,47.551,49.545,49.173,48.05776,51.776,58.178,46.309,30.887,42.026
15061228,74.776,71.556,72.744,73.757,73.22,73.1,72.95943,70.019,73.785,74.908,80.11,75.256
15061237,75.761,74.934,74.888,75.542,74.838,71.761,74.6995,72.685,71.562,75.492,79.1,79.259
15061256,68.311,68.279,68.045,68.303,67.52,68.98,68.2308,68.056,72.004,69.812,74.008,73.579
15061257,65.515,64.34,65.416,65.77,65.498,67.444,67.47665,67.385,66.932,68.31,78.104,73.553
15061258,61.619,61.822,61.886,61.428,61.603,62.734,62.6302,62.767,61.839,61.759,78.114,69.048
15061259,74.081,73.574,73.641,74.045,73.672,73.446,73.83312,74.27,72.809,74.45,78.209,79.644
15061260,62.926,62.766,63.027,62.922,62.812,62.783,62.7891,62.707,61.744,62.895,73.113,68.231
15061261,62.386,62.499,62.553,62.417,62.303,62.405,62.61315,62.493,61.5,62.335,71.93,60.381
15061262,71.069,70.288,70.869,71.075,70.734,70.381,70.9999,70.251,68.791,70.969,76.318,72.285
15061263,75.096,74.415,75.04,75.071,74.486,72.357,74.98441,71.66,72.074,76.112,80.109,72.965
15061264,67.049,67.986,67.472,67.408,67.505,67.334,64.86067,65.21,69.967,65.188,44.893,53.019
15061265,56.282,56.503,56.923,57.021,56.993,59.822,58.64611,59.637,56.645,56.833,61.153,65.227
15061270,70.966,69.299,70.357,70.796,70.464,69.309,69.8163,69.788,68.132,70.927,75.76,71.647
15061273,56.375,56.564,56.995,57.175,57.127,59.575,58.69447,59.553,56.645,56.731,57.754,53.404
15061274,73.044,72.091,73.083,73.081,72.513,72.872,73.94594,73.155,67.969,74.034,79.169,77.122
15061277,52.411,52.914,52.888,52.838,53.729,54.035,54.43985,55.933,55.732,50.494,51.898,52.562
15061279,67.616,67.915,68.21,67.75,67.791,68.379,67.43813,67.475,68.456,67.631,78.109,73.028
15061283,72.527,72.644,72.591,72.634,72.477,72.797,71.47015,71.662,72.686,72.411,78.102,78.361
15061286,71.057,68.696,69.822,70.478,69.657,68.136,71.08685,70.875,66.407,71.833,76.887,73.719
15061288,73.864,72.739,73.188,73.845,73.048,73.618,74.64752,73.447,73.166,74.54,80.111,80.32
15061289,72.774,72.232,72.402,72.748,72.04,72.713,73.55229,73.238,72.385,73.365,75.523,76.838
15061290,53.734,57.511,54.206,54.258,55.043,53.598,51.86874,53.814,53.947,50.714,44.889,47.736
15061291,68.076,67.689,67.496,67.588,67.155,68.914,68.18855,69.164,69.433,68.961,78.11,76.995
15061293,57.414,60.354,58.825,58.802,59.566,56.089,57.65933,55.851,51.984,54.417,29.891,40.807
15061295,45.542,47.878,47.282,46.366,48.333,46.734,47.74957,48.901,42.793,42.93,29.89,37.897
15061297,68.193,68.244,67.932,68.206,67.426,69.141,68.31443,68.029,72.004,69.799,74.119,73.51
15061298,74.038,74.077,73.338,73.791,73.247,73.352,73.32967,73.035,72.737,75.595,78.456,76.092
15061301,73.597,73.836,72.921,73.266,72.835,72.666,73.09091,72.842,72.737,74.973,78.107,75.926
15061302,70.713,67.042,70.08,70.388,69.621,66.625,68.85809,68.758,66.825,70.252,78.112,76.839
15061303,55.803,55.852,55.8,56.102,56.014,55.775,56.25804,56.053,55.95,55.502,46.294,50.766
15061305,59.598,62.152,60.953,59.689,60.594,59.397,60.63647,60.419,64.603,58.918,43.89,51.35
15061308,69.879,69.369,69.77,69.85,69.715,69.343,69.42527,69.474,69.39,69.714,78.104,78.053
15061312,68.598,68.127,68.054,68.228,67.78,68.749,68.53265,69.489,69.433,69.406,76.891,75.446
15061313,49.082,50.435,49.88,49.54,50.038,51.014,49.02427,49.809,52.787,47.658,42.989,43.205
15061314,75.631,73.856,75.257,75.17,74.731,75.862,74.26772,74.252,73.512,75.867,79.104,77.6
15061317,70.819,70.234,70.709,70.871,70.648,70.264,70.75503,70.237,68.791,70.973,76.892,75.028
15061318,69.891,67.394,68.784,69.402,68.772,67.688,69.70103,68.725,66.079,68.774,80.108,75.409
15061319,62.218,62.363,62.493,62.313,62.264,62.205,62.40113,62.396,61.744,62.217,67.896,60.299
15061320,43.75,45.096,44.778,44.505,45.572,41.344,39.3355,45.498,47.52,40.268,38.112,38.781
15061323,72.12,72.531,72.243,72.226,72.124,72.157,72.67264,72.723,71.98,72.593,67.719,57.503
15061324,69.613,67.859,68.594,68.403,68.23,66.544,69.83619,66.815,66.282,69.893,74.109,69.098
15061327,61.874,62.227,62.113,62.088,61.836,61.835,62.42149,62.533,62.296,62.243,78.113,70.188
15061330,72.789,70.151,71.398,71.856,71.502,70.824,73.44936,69.361,69.695,76.329,78.11,69.53
15061331,57.495,57.872,57.491,57.611,58.513,59.832,59.0951,59.868,54.646,56.941,49.893,53.53
15061333,61.849,62.412,61.79,61.765,61.724,63.424,62.30552,64.378,65.731,62.669,72.117,67.46
15061334,70.643,71.267,70.492,70.677,70.664,69.775,70.07966,69.743,74.417,71.503,74.104,72.802
15061335,58.143,59.369,58.782,58.504,58.916,61.34,59.00944,58.164,59.675,56.836,44.24,47.047
15061336,70.603,70.429,69.801,70.671,70.185,67.454,68.24095,68.541,70.285,70.693,78.116,71.823
15061340,73.9,72.048,73.433,73.818,73.473,73.495,73.73963,74.166,72.271,74.37,76.891,74.13
15061342,72.458,72.639,72.468,72.482,72.43,72.681,71.45325,71.711,72.686,72.336,78.102,76.642
15061346,72.078,72.1,71.849,72.073,71.77,72.044,71.61035,71.713,71.609,72.117,78.846,79.528
15061347,66.652,66.248,66.423,66.776,66.293,66.892,68.12211,67.398,67.38,66.723,78.107,78.142
15061348,72.547,72.633,72.596,72.584,72.436,72.681,71.55119,71.686,72.686,72.462,79.395,79.413
15061349,53.598,55.897,54.783,54.397,55.166,59.462,56.99411,58.153,53.082,54.06,45.892,49.293
15061350,68.66,68.087,68.078,68.198,67.754,69.372,68.71792,69.515,69.433,69.664,76.89,75.002
15061352,69.508,69.119,69.409,69.504,69.361,68.755,69.1676,69.124,69.39,69.24,77.115,58.265
15061353,72.631,72.715,72.643,72.624,72.567,72.681,71.59767,71.748,72.686,72.471,77.463,75.653
