Prefix,HCL_component,Traits,Models,Predictive_ability
Baya,L,Baya.L,BL,0.228
Baya,L,Baya.L,BL,0.029
Baya,L,Baya.L,BL,0.224
Baya,L,Baya.L,BL,0.029
Baya,L,Baya.L,BL,0.053
Baya,L,Baya.L,BRR,-0.038
Baya,L,Baya.L,BRR,-0.058
Baya,L,Baya.L,BRR,-0.018
Baya,L,Baya.L,BRR,0.269
Baya,L,Baya.L,BRR,0.052
Baya,L,Baya.L,BRR,0.13
Baya,L,Baya.L,BRR,0.055
Baya,L,Baya.L,BRR,0.119
Baya,L,Baya.L,BRR,0.03
Baya,L,Baya.L,BRR,0.178
Baya,L,Baya.L,BRR,0.283
Baya,L,Baya.L,BRR,0.087
Baya,L,Baya.L,BRR,0.021
Baya,L,Baya.L,BRR,-0.022
Baya,L,Baya.L,BRR,0.103
Baya,L,Baya.L,BRR,0.03
Baya,L,Baya.L,BRR,0.13
Baya,L,Baya.L,BRR,0.169
Baya,L,Baya.L,BRR,0.104
Baya,L,Baya.L,BRR,0.002
Baya,L,Baya.L,BRR,0.212
Baya,L,Baya.L,BRR,0.118
Baya,L,Baya.L,BRR,0.026
Baya,L,Baya.L,BRR,-0.094
Baya,L,Baya.L,BRR,0.229
Baya,L,Baya.L,GBLUP,0.08
Baya,L,Baya.L,GBLUP,0.135
Baya,L,Baya.L,GBLUP,0.125
Baya,L,Baya.L,GBLUP,0.116
Baya,L,Baya.L,GBLUP,0.211
Baya,L,Baya.L,GBLUP,-0.069
Baya,L,Baya.L,GBLUP,0.108
Baya,L,Baya.L,GBLUP,0.26
Baya,L,Baya.L,GBLUP,0.064
Baya,L,Baya.L,GBLUP,0.176
Baya,L,Baya.L,GBLUP,0.115
Baya,L,Baya.L,GBLUP,0.072
Baya,L,Baya.L,GBLUP,0.082
Baya,L,Baya.L,GBLUP,0.178
Baya,L,Baya.L,GBLUP,0.125
Baya,L,Baya.L,GBLUP,0.047
Baya,L,Baya.L,GBLUP,-0.036
Baya,L,Baya.L,GBLUP,0.014
Baya,L,Baya.L,GBLUP,0.164
Baya,L,Baya.L,GBLUP,0.281
Baya,L,Baya.L,GBLUP,0.213
Baya,L,Baya.L,GBLUP,0.105
Baya,L,Baya.L,GBLUP,0.13
Baya,L,Baya.L,GBLUP,-0.099
Baya,L,Baya.L,GBLUP,0.082
Baya,L,Baya.L,EGBLUP,-0.092
Baya,L,Baya.L,EGBLUP,0.011
Baya,L,Baya.L,EGBLUP,0.105
Baya,L,Baya.L,EGBLUP,0.029
Baya,L,Baya.L,EGBLUP,-0.051
Baya,L,Baya.L,EGBLUP,0.074
Baya,L,Baya.L,EGBLUP,-0.032
Baya,L,Baya.L,EGBLUP,0.095
Baya,L,Baya.L,EGBLUP,-0.044
Baya,L,Baya.L,EGBLUP,0.044
Baya,L,Baya.L,EGBLUP,0.078
Baya,L,Baya.L,EGBLUP,-0.001
Baya,L,Baya.L,EGBLUP,-0.012
Baya,L,Baya.L,EGBLUP,0.006
Baya,L,Baya.L,EGBLUP,0.176
Baya,L,Baya.L,EGBLUP,0.117
Baya,L,Baya.L,EGBLUP,-0.057
Baya,L,Baya.L,EGBLUP,-0.05
Baya,L,Baya.L,EGBLUP,-0.016
Baya,L,Baya.L,EGBLUP,-0.058
Baya,L,Baya.L,EGBLUP,-0.047
Baya,L,Baya.L,EGBLUP,0.178
Baya,L,Baya.L,EGBLUP,-0.124
Baya,L,Baya.L,EGBLUP,0.067
Baya,L,Baya.L,EGBLUP,0.13
Baya,L,Baya.L,RKHS,0.163
Baya,L,Baya.L,RKHS,0.05
Baya,L,Baya.L,RKHS,-0.022
Baya,L,Baya.L,RKHS,0.099
Baya,L,Baya.L,RKHS,0.172
Baya,L,Baya.L,RKHS,0.157
Baya,L,Baya.L,RKHS,0.143
Baya,L,Baya.L,RKHS,0.041
Baya,L,Baya.L,RKHS,0.178
Baya,L,Baya.L,RKHS,-0.028
Baya,L,Baya.L,RKHS,0.092
Baya,L,Baya.L,RKHS,0.157
Baya,L,Baya.L,RKHS,-0.113
Baya,L,Baya.L,RKHS,0.232
Baya,L,Baya.L,RKHS,0.041
Baya,L,Baya.L,RKHS,0.053
Baya,L,Baya.L,RKHS,0.057
Baya,L,Baya.L,RKHS,-0.046
Baya,L,Baya.L,RKHS,0.145
Baya,L,Baya.L,RKHS,0.01
Baya,L,Baya.L,RKHS,-0.093
Baya,L,Baya.L,RKHS,0.127
Baya,L,Baya.L,RKHS,0.052
Baya,L,Baya.L,RKHS,0.085
Baya,L,Baya.L,RKHS,0.119
Baya,L,Baya.L,Lasso,-0.112
Baya,L,Baya.L,Lasso,0.026
Baya,L,Baya.L,Lasso,0.074
Baya,L,Baya.L,Lasso,0.112
Baya,L,Baya.L,Lasso,NA
Baya,L,Baya.L,Lasso,-0.076
Baya,L,Baya.L,Lasso,0.066
Baya,L,Baya.L,Lasso,0.007
Baya,L,Baya.L,Lasso,NA
Baya,L,Baya.L,Lasso,NA
Baya,L,Baya.L,Lasso,0.033
Baya,L,Baya.L,Lasso,0.138
Baya,L,Baya.L,Lasso,NA
Baya,L,Baya.L,Lasso,NA
Baya,L,Baya.L,Lasso,0.016
Baya,L,Baya.L,Lasso,NA
Baya,L,Baya.L,Lasso,0.012
Baya,L,Baya.L,Lasso,NA
Baya,L,Baya.L,Lasso,NA
Baya,L,Baya.L,Lasso,0.06
Baya,L,Baya.L,Lasso,-0.032
Baya,L,Baya.L,Lasso,NA
Baya,L,Baya.L,Lasso,-0.083
Baya,L,Baya.L,Lasso,NA
Baya,L,Baya.L,Lasso,NA
Baya,L,Baya.L,RR,0.147
Baya,L,Baya.L,RR,0.05
Baya,L,Baya.L,RR,0.057
Baya,L,Baya.L,RR,0.208
Baya,L,Baya.L,RR,-0.066
Baya,L,Baya.L,RR,0.071
Baya,L,Baya.L,RR,0.221
Baya,L,Baya.L,RR,-0.016
Baya,L,Baya.L,RR,0.233
Baya,L,Baya.L,RR,0.067
Baya,L,Baya.L,RR,0.072
Baya,L,Baya.L,RR,0.141
Baya,L,Baya.L,RR,0.189
Baya,L,Baya.L,RR,0.006
Baya,L,Baya.L,RR,0.036
Baya,L,Baya.L,RR,0.031
Baya,L,Baya.L,RR,0.065
Baya,L,Baya.L,RR,0.065
Baya,L,Baya.L,RR,0.019
Baya,L,Baya.L,RR,0.293
Baya,L,Baya.L,RR,0.025
Baya,L,Baya.L,RR,0.159
Baya,L,Baya.L,RR,0.241
Baya,L,Baya.L,RR,0.177
Baya,L,Baya.L,RR,-0.072
Baya,L,Baya.L,SVM,0.128
Baya,L,Baya.L,SVM,0.007
Baya,L,Baya.L,SVM,0.099
Baya,L,Baya.L,SVM,0.127
Baya,L,Baya.L,SVM,0.048
Baya,L,Baya.L,SVM,0.107
Baya,L,Baya.L,SVM,0.064
Baya,L,Baya.L,SVM,0.323
Baya,L,Baya.L,SVM,-0.154
Baya,L,Baya.L,SVM,-0.143
Baya,L,Baya.L,SVM,0.029
Baya,L,Baya.L,SVM,0.084
Baya,L,Baya.L,SVM,-0.035
Baya,L,Baya.L,SVM,0.158
Baya,L,Baya.L,SVM,0.037
Baya,L,Baya.L,SVM,0.065
Baya,L,Baya.L,SVM,0.03
Baya,L,Baya.L,SVM,0.09
Baya,L,Baya.L,SVM,-0.084
Baya,L,Baya.L,SVM,-0.054
Baya,L,Baya.L,SVM,0.194
Baya,L,Baya.L,SVM,0.034
Baya,L,Baya.L,SVM,0.056
Baya,L,Baya.L,SVM,-0.084
Baya,L,Baya.L,SVM,-0.089
Baya,L,Baya.L,RF,0.11
Baya,L,Baya.L,RF,-0.026
Baya,L,Baya.L,RF,0.081
Baya,L,Baya.L,RF,-0.008
Baya,L,Baya.L,RF,-0.064
Baya,L,Baya.L,RF,0.116
Baya,L,Baya.L,RF,0.002
Baya,L,Baya.L,RF,0.146
Baya,L,Baya.L,RF,0.018
Baya,L,Baya.L,RF,0.216
Baya,L,Baya.L,RF,-0.03
Baya,L,Baya.L,RF,0.126
Baya,L,Baya.L,RF,0.125
Baya,L,Baya.L,RF,0.035
Baya,L,Baya.L,RF,0.021
Baya,L,Baya.L,RF,0.062
Baya,L,Baya.L,RF,0.014
Baya,L,Baya.L,RF,0.034
Baya,L,Baya.L,RF,-0.019
Baya,L,Baya.L,RF,-0.072
Baya,L,Baya.L,RF,-0.041
Baya,L,Baya.L,RF,0.156
Baya,L,Baya.L,RF,-0.019
Baya,L,Baya.L,RF,0.026
Baya,L,Baya.L,RF,0.041
PriBrote,C,PriBrote.C,BA,0.55
PriBrote,C,PriBrote.C,BA,0.687
PriBrote,C,PriBrote.C,BA,0.573
PriBrote,C,PriBrote.C,BA,0.643
PriBrote,C,PriBrote.C,BA,0.515
PriBrote,C,PriBrote.C,BA,0.522
PriBrote,C,PriBrote.C,BA,0.721
PriBrote,C,PriBrote.C,BA,0.466
PriBrote,C,PriBrote.C,BA,0.469
PriBrote,C,PriBrote.C,BA,0.689
PriBrote,C,PriBrote.C,BA,0.479
PriBrote,C,PriBrote.C,BA,0.535
PriBrote,C,PriBrote.C,BA,0.341
PriBrote,C,PriBrote.C,BA,0.629
PriBrote,C,PriBrote.C,BA,0.663
PriBrote,C,PriBrote.C,BA,0.39
PriBrote,C,PriBrote.C,BA,0.556
PriBrote,C,PriBrote.C,BA,0.485
PriBrote,C,PriBrote.C,BA,0.578
PriBrote,C,PriBrote.C,BA,0.658
PriBrote,C,PriBrote.C,BA,0.576
PriBrote,C,PriBrote.C,BA,0.631
PriBrote,C,PriBrote.C,BA,0.486
PriBrote,C,PriBrote.C,BA,0.637
PriBrote,C,PriBrote.C,BA,0.607
PriBrote,C,PriBrote.C,BB,0.666
PriBrote,C,PriBrote.C,BB,0.523
PriBrote,C,PriBrote.C,BB,0.51
PriBrote,C,PriBrote.C,BB,0.55
PriBrote,C,PriBrote.C,BB,0.48
PriBrote,C,PriBrote.C,BB,0.536
PriBrote,C,PriBrote.C,BB,0.63
PriBrote,C,PriBrote.C,BB,0.572
PriBrote,C,PriBrote.C,BB,0.436
PriBrote,C,PriBrote.C,BB,0.644
PriBrote,C,PriBrote.C,BB,0.609
PriBrote,C,PriBrote.C,BB,0.464
PriBrote,C,PriBrote.C,BB,0.614
PriBrote,C,PriBrote.C,BB,0.385
PriBrote,C,PriBrote.C,BB,0.471
PriBrote,C,PriBrote.C,BB,0.489
PriBrote,C,PriBrote.C,BB,0.457
PriBrote,C,PriBrote.C,BB,0.622
PriBrote,C,PriBrote.C,BB,0.427
PriBrote,C,PriBrote.C,BB,0.631
PriBrote,C,PriBrote.C,BB,0.501
PriBrote,C,PriBrote.C,BB,0.629
PriBrote,C,PriBrote.C,BB,0.34
PriBrote,C,PriBrote.C,BB,0.513
PriBrote,C,PriBrote.C,BB,0.532
PriBrote,C,PriBrote.C,BC,0.595
PriBrote,C,PriBrote.C,BC,0.514
PriBrote,C,PriBrote.C,BC,0.582
PriBrote,C,PriBrote.C,BC,0.603
PriBrote,C,PriBrote.C,BC,0.562
PriBrote,C,PriBrote.C,BC,0.548
PriBrote,C,PriBrote.C,BC,0.548
PriBrote,C,PriBrote.C,BC,0.618
PriBrote,C,PriBrote.C,BC,0.456
PriBrote,C,PriBrote.C,BC,0.709
PriBrote,C,PriBrote.C,BC,0.533
PriBrote,C,PriBrote.C,BC,0.482
PriBrote,C,PriBrote.C,BC,0.566
PriBrote,C,PriBrote.C,BC,0.316
PriBrote,C,PriBrote.C,BC,0.659
PriBrote,C,PriBrote.C,BC,0.628
PriBrote,C,PriBrote.C,BC,0.382
PriBrote,C,PriBrote.C,BC,0.544
PriBrote,C,PriBrote.C,BC,0.565
PriBrote,C,PriBrote.C,BC,0.65
PriBrote,C,PriBrote.C,BC,0.7
PriBrote,C,PriBrote.C,BC,0.371
PriBrote,C,PriBrote.C,BC,0.645
PriBrote,C,PriBrote.C,BC,0.594
PriBrote,C,PriBrote.C,BC,0.625
PriBrote,C,PriBrote.C,BL,0.665
PriBrote,C,PriBrote.C,BL,0.487
PriBrote,C,PriBrote.C,BL,0.564
PriBrote,C,PriBrote.C,BL,0.41
PriBrote,C,PriBrote.C,BL,0.547
PriBrote,C,PriBrote.C,BL,0.612
PriBrote,C,PriBrote.C,BL,0.612
PriBrote,C,PriBrote.C,BL,0.444
PriBrote,C,PriBrote.C,BL,0.577
PriBrote,C,PriBrote.C,BL,0.586
PriBrote,C,PriBrote.C,BL,0.512
PriBrote,C,PriBrote.C,BL,0.576
PriBrote,C,PriBrote.C,BL,0.498
PriBrote,C,PriBrote.C,BL,0.695
PriBrote,C,PriBrote.C,BL,0.504
PriBrote,C,PriBrote.C,BL,0.603
PriBrote,C,PriBrote.C,BL,0.492
PriBrote,C,PriBrote.C,BL,0.418
PriBrote,C,PriBrote.C,BL,0.491
PriBrote,C,PriBrote.C,BL,0.682
PriBrote,C,PriBrote.C,BL,0.485
PriBrote,C,PriBrote.C,BL,0.586
PriBrote,C,PriBrote.C,BL,0.463
PriBrote,C,PriBrote.C,BL,0.587
PriBrote,C,PriBrote.C,BL,0.673
PriBrote,C,PriBrote.C,BRR,0.364
PriBrote,C,PriBrote.C,BRR,0.726
PriBrote,C,PriBrote.C,BRR,0.625
PriBrote,C,PriBrote.C,BRR,0.481
PriBrote,C,PriBrote.C,BRR,0.504
PriBrote,C,PriBrote.C,BRR,0.43
PriBrote,C,PriBrote.C,BRR,0.6
PriBrote,C,PriBrote.C,BRR,0.552
PriBrote,C,PriBrote.C,BRR,0.622
PriBrote,C,PriBrote.C,BRR,0.671
PriBrote,C,PriBrote.C,BRR,0.596
PriBrote,C,PriBrote.C,BRR,0.575
PriBrote,C,PriBrote.C,BRR,0.583
PriBrote,C,PriBrote.C,BRR,0.463
PriBrote,C,PriBrote.C,BRR,0.562
PriBrote,C,PriBrote.C,BRR,0.62
PriBrote,C,PriBrote.C,BRR,0.717
PriBrote,C,PriBrote.C,BRR,0.545
PriBrote,C,PriBrote.C,BRR,0.449
PriBrote,C,PriBrote.C,BRR,0.452
PriBrote,C,PriBrote.C,BRR,0.583
PriBrote,C,PriBrote.C,BRR,0.427
PriBrote,C,PriBrote.C,BRR,0.649
PriBrote,C,PriBrote.C,BRR,0.633
PriBrote,C,PriBrote.C,BRR,0.559
PriBrote,C,PriBrote.C,GBLUP,0.584
PriBrote,C,PriBrote.C,GBLUP,0.63
PriBrote,C,PriBrote.C,GBLUP,0.632
PriBrote,C,PriBrote.C,GBLUP,0.457
PriBrote,C,PriBrote.C,GBLUP,0.553
PriBrote,C,PriBrote.C,GBLUP,0.543
PriBrote,C,PriBrote.C,GBLUP,0.501
PriBrote,C,PriBrote.C,GBLUP,0.507
PriBrote,C,PriBrote.C,GBLUP,0.601
PriBrote,C,PriBrote.C,GBLUP,0.635
PriBrote,C,PriBrote.C,GBLUP,0.715
PriBrote,C,PriBrote.C,GBLUP,0.628
PriBrote,C,PriBrote.C,GBLUP,0.455
PriBrote,C,PriBrote.C,GBLUP,0.609
PriBrote,C,PriBrote.C,GBLUP,0.469
PriBrote,C,PriBrote.C,GBLUP,0.398
PriBrote,C,PriBrote.C,GBLUP,0.57
PriBrote,C,PriBrote.C,GBLUP,0.615
PriBrote,C,PriBrote.C,GBLUP,0.613
PriBrote,C,PriBrote.C,GBLUP,0.613
PriBrote,C,PriBrote.C,GBLUP,0.58
PriBrote,C,PriBrote.C,GBLUP,0.536
PriBrote,C,PriBrote.C,GBLUP,0.596
PriBrote,C,PriBrote.C,GBLUP,0.532
PriBrote,C,PriBrote.C,GBLUP,0.537
PriBrote,C,PriBrote.C,EGBLUP,0.665
PriBrote,C,PriBrote.C,EGBLUP,0.504
PriBrote,C,PriBrote.C,EGBLUP,0.572
PriBrote,C,PriBrote.C,EGBLUP,0.452
PriBrote,C,PriBrote.C,EGBLUP,0.553
PriBrote,C,PriBrote.C,EGBLUP,0.508
PriBrote,C,PriBrote.C,EGBLUP,0.477
PriBrote,C,PriBrote.C,EGBLUP,0.612
PriBrote,C,PriBrote.C,EGBLUP,0.574
PriBrote,C,PriBrote.C,EGBLUP,0.682
PriBrote,C,PriBrote.C,EGBLUP,0.561
PriBrote,C,PriBrote.C,EGBLUP,0.561
PriBrote,C,PriBrote.C,EGBLUP,0.75
PriBrote,C,PriBrote.C,EGBLUP,0.441
PriBrote,C,PriBrote.C,EGBLUP,0.517
PriBrote,C,PriBrote.C,EGBLUP,0.586
PriBrote,C,PriBrote.C,EGBLUP,0.612
PriBrote,C,PriBrote.C,EGBLUP,0.585
PriBrote,C,PriBrote.C,EGBLUP,0.549
PriBrote,C,PriBrote.C,EGBLUP,0.521
PriBrote,C,PriBrote.C,EGBLUP,0.616
PriBrote,C,PriBrote.C,EGBLUP,0.525
PriBrote,C,PriBrote.C,EGBLUP,0.535
PriBrote,C,PriBrote.C,EGBLUP,0.531
PriBrote,C,PriBrote.C,EGBLUP,0.532
PriBrote,C,PriBrote.C,RKHS,0.612
PriBrote,C,PriBrote.C,RKHS,0.613
PriBrote,C,PriBrote.C,RKHS,0.447
PriBrote,C,PriBrote.C,RKHS,0.531
PriBrote,C,PriBrote.C,RKHS,0.608
PriBrote,C,PriBrote.C,RKHS,0.557
PriBrote,C,PriBrote.C,RKHS,0.56
PriBrote,C,PriBrote.C,RKHS,0.564
PriBrote,C,PriBrote.C,RKHS,0.649
PriBrote,C,PriBrote.C,RKHS,0.536
PriBrote,C,PriBrote.C,RKHS,0.461
PriBrote,C,PriBrote.C,RKHS,0.722
PriBrote,C,PriBrote.C,RKHS,0.589
PriBrote,C,PriBrote.C,RKHS,0.627
PriBrote,C,PriBrote.C,RKHS,0.572
PriBrote,C,PriBrote.C,RKHS,0.653
PriBrote,C,PriBrote.C,RKHS,0.587
PriBrote,C,PriBrote.C,RKHS,0.581
PriBrote,C,PriBrote.C,RKHS,0.439
PriBrote,C,PriBrote.C,RKHS,0.595
PriBrote,C,PriBrote.C,RKHS,0.665
PriBrote,C,PriBrote.C,RKHS,0.527
PriBrote,C,PriBrote.C,RKHS,0.633
PriBrote,C,PriBrote.C,RKHS,0.542
PriBrote,C,PriBrote.C,RKHS,0.491
PriBrote,C,PriBrote.C,Lasso,0.544
PriBrote,C,PriBrote.C,Lasso,0.463
PriBrote,C,PriBrote.C,Lasso,0.44
PriBrote,C,PriBrote.C,Lasso,0.651
PriBrote,C,PriBrote.C,Lasso,0.613
PriBrote,C,PriBrote.C,Lasso,0.544
PriBrote,C,PriBrote.C,Lasso,0.449
PriBrote,C,PriBrote.C,Lasso,0.614
PriBrote,C,PriBrote.C,Lasso,0.47
PriBrote,C,PriBrote.C,Lasso,0.292
PriBrote,C,PriBrote.C,Lasso,0.533
PriBrote,C,PriBrote.C,Lasso,0.555
PriBrote,C,PriBrote.C,Lasso,0.358
PriBrote,C,PriBrote.C,Lasso,0.469
PriBrote,C,PriBrote.C,Lasso,0.589
PriBrote,C,PriBrote.C,Lasso,0.65
PriBrote,C,PriBrote.C,Lasso,0.468
PriBrote,C,PriBrote.C,Lasso,0.53
PriBrote,C,PriBrote.C,Lasso,0.449
PriBrote,C,PriBrote.C,Lasso,0.661
PriBrote,C,PriBrote.C,Lasso,0.484
PriBrote,C,PriBrote.C,Lasso,0.634
PriBrote,C,PriBrote.C,Lasso,0.629
PriBrote,C,PriBrote.C,Lasso,0.622
PriBrote,C,PriBrote.C,Lasso,0.441
PriBrote,C,PriBrote.C,RR,0.522
PriBrote,C,PriBrote.C,RR,0.517
PriBrote,C,PriBrote.C,RR,0.632
PriBrote,C,PriBrote.C,RR,0.63
PriBrote,C,PriBrote.C,RR,0.601
PriBrote,C,PriBrote.C,RR,0.509
PriBrote,C,PriBrote.C,RR,0.652
PriBrote,C,PriBrote.C,RR,0.629
PriBrote,C,PriBrote.C,RR,0.492
PriBrote,C,PriBrote.C,RR,0.666
PriBrote,C,PriBrote.C,RR,0.549
PriBrote,C,PriBrote.C,RR,0.489
PriBrote,C,PriBrote.C,RR,0.544
PriBrote,C,PriBrote.C,RR,0.513
PriBrote,C,PriBrote.C,RR,0.583
PriBrote,C,PriBrote.C,RR,0.585
PriBrote,C,PriBrote.C,RR,0.551
PriBrote,C,PriBrote.C,RR,0.427
PriBrote,C,PriBrote.C,RR,0.616
PriBrote,C,PriBrote.C,RR,0.608
PriBrote,C,PriBrote.C,RR,0.528
PriBrote,C,PriBrote.C,RR,0.542
PriBrote,C,PriBrote.C,RR,0.572
PriBrote,C,PriBrote.C,RR,0.546
PriBrote,C,PriBrote.C,RR,0.56
PriBrote,C,PriBrote.C,SVM,0.593
PriBrote,C,PriBrote.C,SVM,0.531
PriBrote,C,PriBrote.C,SVM,0.521
PriBrote,C,PriBrote.C,SVM,0.603
PriBrote,C,PriBrote.C,SVM,0.559
PriBrote,C,PriBrote.C,SVM,0.524
PriBrote,C,PriBrote.C,SVM,0.637
PriBrote,C,PriBrote.C,SVM,0.544
PriBrote,C,PriBrote.C,SVM,0.625
PriBrote,C,PriBrote.C,SVM,0.454
PriBrote,C,PriBrote.C,SVM,0.621
PriBrote,C,PriBrote.C,SVM,0.516
PriBrote,C,PriBrote.C,SVM,0.596
PriBrote,C,PriBrote.C,SVM,0.471
PriBrote,C,PriBrote.C,SVM,0.565
PriBrote,C,PriBrote.C,SVM,0.539
PriBrote,C,PriBrote.C,SVM,0.596
PriBrote,C,PriBrote.C,SVM,0.715
PriBrote,C,PriBrote.C,SVM,0.566
PriBrote,C,PriBrote.C,SVM,0.583
PriBrote,C,PriBrote.C,SVM,0.675
PriBrote,C,PriBrote.C,SVM,0.608
PriBrote,C,PriBrote.C,SVM,0.453
PriBrote,C,PriBrote.C,SVM,0.573
PriBrote,C,PriBrote.C,SVM,0.622
PriBrote,C,PriBrote.C,RF,0.61
PriBrote,C,PriBrote.C,RF,0.604
PriBrote,C,PriBrote.C,RF,0.464
PriBrote,C,PriBrote.C,RF,0.565
PriBrote,C,PriBrote.C,RF,0.571
PriBrote,C,PriBrote.C,RF,0.525
PriBrote,C,PriBrote.C,RF,0.629
PriBrote,C,PriBrote.C,RF,0.62
PriBrote,C,PriBrote.C,RF,0.587
PriBrote,C,PriBrote.C,RF,0.553
PriBrote,C,PriBrote.C,RF,0.448
PriBrote,C,PriBrote.C,RF,0.643
PriBrote,C,PriBrote.C,RF,0.617
PriBrote,C,PriBrote.C,RF,0.64
PriBrote,C,PriBrote.C,RF,0.556
PriBrote,C,PriBrote.C,RF,0.573
PriBrote,C,PriBrote.C,RF,0.684
PriBrote,C,PriBrote.C,RF,0.519
PriBrote,C,PriBrote.C,RF,0.577
PriBrote,C,PriBrote.C,RF,0.506
PriBrote,C,PriBrote.C,RF,0.523
PriBrote,C,PriBrote.C,RF,0.526
PriBrote,C,PriBrote.C,RF,0.602
PriBrote,C,PriBrote.C,RF,0.507
PriBrote,C,PriBrote.C,RF,0.627
PriBrote,H,PriBrote.H,BA,0.359
PriBrote,H,PriBrote.H,BA,0.279
PriBrote,H,PriBrote.H,BA,0.351
PriBrote,H,PriBrote.H,BA,0.375
PriBrote,H,PriBrote.H,BA,0.391
PriBrote,H,PriBrote.H,BA,0.178
PriBrote,H,PriBrote.H,BA,0.279
PriBrote,H,PriBrote.H,BA,0.343
PriBrote,H,PriBrote.H,BA,0.54
PriBrote,H,PriBrote.H,BA,0.369
PriBrote,H,PriBrote.H,BA,0.435
PriBrote,H,PriBrote.H,BA,0.056
PriBrote,H,PriBrote.H,BA,0.375
PriBrote,H,PriBrote.H,BA,0.386
PriBrote,H,PriBrote.H,BA,0.417
PriBrote,H,PriBrote.H,BA,0.523
PriBrote,H,PriBrote.H,BA,0.447
PriBrote,H,PriBrote.H,BA,0.186
PriBrote,H,PriBrote.H,BA,0.176
PriBrote,H,PriBrote.H,BA,0.297
PriBrote,H,PriBrote.H,BA,0.353
PriBrote,H,PriBrote.H,BA,0.412
PriBrote,H,PriBrote.H,BA,0.039
PriBrote,H,PriBrote.H,BA,0.487
PriBrote,H,PriBrote.H,BA,0.418
PriBrote,H,PriBrote.H,BB,0.231
PriBrote,H,PriBrote.H,BB,0.579
PriBrote,H,PriBrote.H,BB,0.264
PriBrote,H,PriBrote.H,BB,0.391
PriBrote,H,PriBrote.H,BB,0.075
PriBrote,H,PriBrote.H,BB,0.026
PriBrote,H,PriBrote.H,BB,0.393
PriBrote,H,PriBrote.H,BB,0.257
PriBrote,H,PriBrote.H,BB,0.232
PriBrote,H,PriBrote.H,BB,0.523
PriBrote,H,PriBrote.H,BB,0.275
PriBrote,H,PriBrote.H,BB,0.212
PriBrote,H,PriBrote.H,BB,0.423
PriBrote,H,PriBrote.H,BB,0.522
PriBrote,H,PriBrote.H,BB,0.249
PriBrote,H,PriBrote.H,BB,0.379
PriBrote,H,PriBrote.H,BB,0.407
PriBrote,H,PriBrote.H,BB,0.311
PriBrote,H,PriBrote.H,BB,0.121
PriBrote,H,PriBrote.H,BB,0.372
PriBrote,H,PriBrote.H,BB,0.122
PriBrote,H,PriBrote.H,BB,0.394
PriBrote,H,PriBrote.H,BB,0.384
PriBrote,H,PriBrote.H,BB,0.333
PriBrote,H,PriBrote.H,BB,0.322
PriBrote,H,PriBrote.H,BC,0.091
PriBrote,H,PriBrote.H,BC,0.363
PriBrote,H,PriBrote.H,BC,0.373
PriBrote,H,PriBrote.H,BC,0.499
PriBrote,H,PriBrote.H,BC,0.379
PriBrote,H,PriBrote.H,BC,0.341
PriBrote,H,PriBrote.H,BC,0.543
PriBrote,H,PriBrote.H,BC,0.318
PriBrote,H,PriBrote.H,BC,0.367
PriBrote,H,PriBrote.H,BC,0.257
PriBrote,H,PriBrote.H,BC,0.351
PriBrote,H,PriBrote.H,BC,0.418
PriBrote,H,PriBrote.H,BC,0.256
PriBrote,H,PriBrote.H,BC,0.308
PriBrote,H,PriBrote.H,BC,0.447
PriBrote,H,PriBrote.H,BC,0.465
PriBrote,H,PriBrote.H,BC,0.153
PriBrote,H,PriBrote.H,BC,0.285
PriBrote,H,PriBrote.H,BC,0.564
PriBrote,H,PriBrote.H,BC,0.289
PriBrote,H,PriBrote.H,BC,0.349
PriBrote,H,PriBrote.H,BC,0.082
PriBrote,H,PriBrote.H,BC,0.316
PriBrote,H,PriBrote.H,BC,0.605
PriBrote,H,PriBrote.H,BC,0.374
PriBrote,H,PriBrote.H,BL,0.334
PriBrote,H,PriBrote.H,BL,0.542
PriBrote,H,PriBrote.H,BL,0.215
PriBrote,H,PriBrote.H,BL,0.493
PriBrote,H,PriBrote.H,BL,0.374
PriBrote,H,PriBrote.H,BL,0.301
PriBrote,H,PriBrote.H,BL,0.194
PriBrote,H,PriBrote.H,BL,0.332
PriBrote,H,PriBrote.H,BL,0.372
PriBrote,H,PriBrote.H,BL,0.47
PriBrote,H,PriBrote.H,BL,0.284
PriBrote,H,PriBrote.H,BL,0.449
PriBrote,H,PriBrote.H,BL,0.235
PriBrote,H,PriBrote.H,BL,0.308
PriBrote,H,PriBrote.H,BL,0.392
PriBrote,H,PriBrote.H,BL,0.332
PriBrote,H,PriBrote.H,BL,0.122
PriBrote,H,PriBrote.H,BL,0.104
PriBrote,H,PriBrote.H,BL,0.438
PriBrote,H,PriBrote.H,BL,0.402
PriBrote,H,PriBrote.H,BL,0.35
PriBrote,H,PriBrote.H,BL,0.335
PriBrote,H,PriBrote.H,BL,0.246
PriBrote,H,PriBrote.H,BL,0.168
PriBrote,H,PriBrote.H,BL,0.382
PriBrote,H,PriBrote.H,BRR,0.194
PriBrote,H,PriBrote.H,BRR,0.506
PriBrote,H,PriBrote.H,BRR,0.321
PriBrote,H,PriBrote.H,BRR,0.328
PriBrote,H,PriBrote.H,BRR,0.325
PriBrote,H,PriBrote.H,BRR,0.418
PriBrote,H,PriBrote.H,BRR,0.357
PriBrote,H,PriBrote.H,BRR,0.269
