"","Prefix","CHL_Components","Traits","Models","Predictive_Ability"
"2397","SCTuberflesh","H","SCTuberflesh.H","BRR",0.07
"2398","SCTuberflesh","H","SCTuberflesh.H","BRR",-0.084
"2399","SCTuberflesh","H","SCTuberflesh.H","BRR",0.146
"2400","SCTuberflesh","H","SCTuberflesh.H","BRR",-0.007
"2401","SCTuberflesh","H","SCTuberflesh.H","GBLUP",-0.05
"2402","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.254
"2403","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.211
"2404","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.258
"2405","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.114
"2406","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.052
"2407","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.248
"2408","SCTuberflesh","H","SCTuberflesh.H","GBLUP",-0.15
"2409","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.014
"2410","SCTuberflesh","H","SCTuberflesh.H","GBLUP",-0.064
"2411","SCTuberflesh","H","SCTuberflesh.H","GBLUP",-0.042
"2412","SCTuberflesh","H","SCTuberflesh.H","GBLUP",-0.055
"2413","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.134
"2414","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.112
"2415","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.256
"2416","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.165
"2417","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.047
"2418","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.107
"2419","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.051
"2420","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.093
"2421","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.03
"2422","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.119
"2423","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.126
"2424","SCTuberflesh","H","SCTuberflesh.H","GBLUP",0.07
"2425","SCTuberflesh","H","SCTuberflesh.H","GBLUP",-0.046
"2426","SCTuberflesh","H","SCTuberflesh.H","RKHS",-0.043
"2427","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.126
"2428","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.115
"2429","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.126
"2430","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.148
"2431","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.089
"2432","SCTuberflesh","H","SCTuberflesh.H","RKHS",-0.037
"2433","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.145
"2434","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.064
"2435","SCTuberflesh","H","SCTuberflesh.H","RKHS",-0.02
"2436","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.126
"2437","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.089
"2438","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.039
"2439","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.084
"2440","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.107
"2441","SCTuberflesh","H","SCTuberflesh.H","RKHS",-0.066
"2442","SCTuberflesh","H","SCTuberflesh.H","RKHS",-0.041
"2443","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.089
"2444","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.131
"2445","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.115
"2446","SCTuberflesh","H","SCTuberflesh.H","RKHS",-0.029
"2447","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.224
"2448","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.084
"2449","SCTuberflesh","H","SCTuberflesh.H","RKHS",-0.12
"2450","SCTuberflesh","H","SCTuberflesh.H","RKHS",0.093
"2451","SCTuberflesh","L","SCTuberflesh.L","BA",0.276
"2452","SCTuberflesh","L","SCTuberflesh.L","BA",0.3
"2453","SCTuberflesh","L","SCTuberflesh.L","BA",0.359
"2454","SCTuberflesh","L","SCTuberflesh.L","BA",0.357
"2455","SCTuberflesh","L","SCTuberflesh.L","BA",0.335
"2456","SCTuberflesh","L","SCTuberflesh.L","BA",0.283
"2457","SCTuberflesh","L","SCTuberflesh.L","BA",0.386
"2458","SCTuberflesh","L","SCTuberflesh.L","BA",0.36
"2459","SCTuberflesh","L","SCTuberflesh.L","BA",0.446
"2460","SCTuberflesh","L","SCTuberflesh.L","BA",0.282
"2461","SCTuberflesh","L","SCTuberflesh.L","BA",0.445
"2462","SCTuberflesh","L","SCTuberflesh.L","BA",0.242
"2463","SCTuberflesh","L","SCTuberflesh.L","BA",0.267
"2464","SCTuberflesh","L","SCTuberflesh.L","BA",0.284
"2465","SCTuberflesh","L","SCTuberflesh.L","BA",0.308
"2466","SCTuberflesh","L","SCTuberflesh.L","BA",0.329
"2467","SCTuberflesh","L","SCTuberflesh.L","BA",0.32
"2468","SCTuberflesh","L","SCTuberflesh.L","BA",0.416
"2469","SCTuberflesh","L","SCTuberflesh.L","BA",0.248
"2470","SCTuberflesh","L","SCTuberflesh.L","BA",0.43
"2471","SCTuberflesh","L","SCTuberflesh.L","BA",0.3
"2472","SCTuberflesh","L","SCTuberflesh.L","BA",0.19
"2473","SCTuberflesh","L","SCTuberflesh.L","BA",0.325
"2474","SCTuberflesh","L","SCTuberflesh.L","BA",0.462
"2475","SCTuberflesh","L","SCTuberflesh.L","BA",0.304
"2476","SCTuberflesh","L","SCTuberflesh.L","BB",0.186
"2477","SCTuberflesh","L","SCTuberflesh.L","BB",0.408
"2478","SCTuberflesh","L","SCTuberflesh.L","BB",0.336
"2479","SCTuberflesh","L","SCTuberflesh.L","BB",0.374
"2480","SCTuberflesh","L","SCTuberflesh.L","BB",0.327
"2481","SCTuberflesh","L","SCTuberflesh.L","BB",0.348
"2482","SCTuberflesh","L","SCTuberflesh.L","BB",0.315
"2483","SCTuberflesh","L","SCTuberflesh.L","BB",0.397
"2484","SCTuberflesh","L","SCTuberflesh.L","BB",0.286
"2485","SCTuberflesh","L","SCTuberflesh.L","BB",0.33
"2486","SCTuberflesh","L","SCTuberflesh.L","BB",0.249
"2487","SCTuberflesh","L","SCTuberflesh.L","BB",0.344
"2488","SCTuberflesh","L","SCTuberflesh.L","BB",0.434
"2489","SCTuberflesh","L","SCTuberflesh.L","BB",0.304
"2490","SCTuberflesh","L","SCTuberflesh.L","BB",0.417
"2491","SCTuberflesh","L","SCTuberflesh.L","BB",0.333
"2492","SCTuberflesh","L","SCTuberflesh.L","BB",0.359
"2493","SCTuberflesh","L","SCTuberflesh.L","BB",0.249
"2494","SCTuberflesh","L","SCTuberflesh.L","BB",0.157
"2495","SCTuberflesh","L","SCTuberflesh.L","BB",0.425
"2496","SCTuberflesh","L","SCTuberflesh.L","BB",0.374
"2497","SCTuberflesh","L","SCTuberflesh.L","BB",0.387
"2498","SCTuberflesh","L","SCTuberflesh.L","BB",0.318
"2499","SCTuberflesh","L","SCTuberflesh.L","BB",0.302
"2500","SCTuberflesh","L","SCTuberflesh.L","BB",0.274
"2501","SCTuberflesh","L","SCTuberflesh.L","BC",0.368
"2502","SCTuberflesh","L","SCTuberflesh.L","BC",0.361
"2503","SCTuberflesh","L","SCTuberflesh.L","BC",0.229
"2504","SCTuberflesh","L","SCTuberflesh.L","BC",0.265
"2505","SCTuberflesh","L","SCTuberflesh.L","BC",0.358
"2506","SCTuberflesh","L","SCTuberflesh.L","BC",0.398
"2507","SCTuberflesh","L","SCTuberflesh.L","BC",0.256
"2508","SCTuberflesh","L","SCTuberflesh.L","BC",0.275
"2509","SCTuberflesh","L","SCTuberflesh.L","BC",0.36
"2510","SCTuberflesh","L","SCTuberflesh.L","BC",0.362
"2511","SCTuberflesh","L","SCTuberflesh.L","BC",0.335
"2512","SCTuberflesh","L","SCTuberflesh.L","BC",0.264
"2513","SCTuberflesh","L","SCTuberflesh.L","BC",0.366
"2514","SCTuberflesh","L","SCTuberflesh.L","BC",0.212
"2515","SCTuberflesh","L","SCTuberflesh.L","BC",0.445
"2516","SCTuberflesh","L","SCTuberflesh.L","BC",0.419
"2517","SCTuberflesh","L","SCTuberflesh.L","BC",0.223
"2518","SCTuberflesh","L","SCTuberflesh.L","BC",0.361
"2519","SCTuberflesh","L","SCTuberflesh.L","BC",0.346
"2520","SCTuberflesh","L","SCTuberflesh.L","BC",0.389
"2521","SCTuberflesh","L","SCTuberflesh.L","BC",0.316
"2522","SCTuberflesh","L","SCTuberflesh.L","BC",0.331
"2523","SCTuberflesh","L","SCTuberflesh.L","BC",0.318
"2524","SCTuberflesh","L","SCTuberflesh.L","BC",0.429
"2525","SCTuberflesh","L","SCTuberflesh.L","BC",0.252
"2526","SCTuberflesh","L","SCTuberflesh.L","BL",0.296
"2527","SCTuberflesh","L","SCTuberflesh.L","BL",0.331
"2528","SCTuberflesh","L","SCTuberflesh.L","BL",0.377
"2529","SCTuberflesh","L","SCTuberflesh.L","BL",0.264
"2530","SCTuberflesh","L","SCTuberflesh.L","BL",0.461
"2531","SCTuberflesh","L","SCTuberflesh.L","BL",0.329
"2532","SCTuberflesh","L","SCTuberflesh.L","BL",0.307
"2533","SCTuberflesh","L","SCTuberflesh.L","BL",0.365
"2534","SCTuberflesh","L","SCTuberflesh.L","BL",0.327
"2535","SCTuberflesh","L","SCTuberflesh.L","BL",0.314
"2536","SCTuberflesh","L","SCTuberflesh.L","BL",0.339
"2537","SCTuberflesh","L","SCTuberflesh.L","BL",0.399
"2538","SCTuberflesh","L","SCTuberflesh.L","BL",0.283
"2539","SCTuberflesh","L","SCTuberflesh.L","BL",0.332
"2540","SCTuberflesh","L","SCTuberflesh.L","BL",0.377
"2541","SCTuberflesh","L","SCTuberflesh.L","BL",0.372
"2542","SCTuberflesh","L","SCTuberflesh.L","BL",0.472
"2543","SCTuberflesh","L","SCTuberflesh.L","BL",0.367
"2544","SCTuberflesh","L","SCTuberflesh.L","BL",0.236
"2545","SCTuberflesh","L","SCTuberflesh.L","BL",0.336
"2546","SCTuberflesh","L","SCTuberflesh.L","BL",0.212
"2547","SCTuberflesh","L","SCTuberflesh.L","BL",0.326
"2548","SCTuberflesh","L","SCTuberflesh.L","BL",0.339
"2549","SCTuberflesh","L","SCTuberflesh.L","BL",0.313
"2550","SCTuberflesh","L","SCTuberflesh.L","BL",0.293
"2551","SCTuberflesh","L","SCTuberflesh.L","BRR",0.327
"2552","SCTuberflesh","L","SCTuberflesh.L","BRR",0.365
"2553","SCTuberflesh","L","SCTuberflesh.L","BRR",0.367
"2554","SCTuberflesh","L","SCTuberflesh.L","BRR",0.327
"2555","SCTuberflesh","L","SCTuberflesh.L","BRR",0.356
"2556","SCTuberflesh","L","SCTuberflesh.L","BRR",0.452
"2557","SCTuberflesh","L","SCTuberflesh.L","BRR",0.176
"2558","SCTuberflesh","L","SCTuberflesh.L","BRR",0.391
"2559","SCTuberflesh","L","SCTuberflesh.L","BRR",0.354
"2560","SCTuberflesh","L","SCTuberflesh.L","BRR",0.331
"2561","SCTuberflesh","L","SCTuberflesh.L","BRR",0.324
"2562","SCTuberflesh","L","SCTuberflesh.L","BRR",0.272
"2563","SCTuberflesh","L","SCTuberflesh.L","BRR",0.459
"2564","SCTuberflesh","L","SCTuberflesh.L","BRR",0.298
"2565","SCTuberflesh","L","SCTuberflesh.L","BRR",0.325
"2566","SCTuberflesh","L","SCTuberflesh.L","BRR",0.272
"2567","SCTuberflesh","L","SCTuberflesh.L","BRR",0.326
"2568","SCTuberflesh","L","SCTuberflesh.L","BRR",0.303
"2569","SCTuberflesh","L","SCTuberflesh.L","BRR",0.319
"2570","SCTuberflesh","L","SCTuberflesh.L","BRR",0.313
"2571","SCTuberflesh","L","SCTuberflesh.L","BRR",0.331
"2572","SCTuberflesh","L","SCTuberflesh.L","BRR",0.423
"2573","SCTuberflesh","L","SCTuberflesh.L","BRR",0.158
"2574","SCTuberflesh","L","SCTuberflesh.L","BRR",0.348
"2575","SCTuberflesh","L","SCTuberflesh.L","BRR",0.362
"2576","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.262
"2577","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.339
"2578","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.402
"2579","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.301
"2580","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.378
"2581","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.276
"2582","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.466
"2583","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.461
"2584","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.342
"2585","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.204
"2586","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.322
"2587","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.383
"2588","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.444
"2589","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.239
"2590","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.291
"2591","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.454
"2592","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.353
"2593","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.46
"2594","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.304
"2595","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.113
"2596","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.482
"2597","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.42
"2598","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.238
"2599","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.319
"2600","SCTuberflesh","L","SCTuberflesh.L","GBLUP",0.278
"2601","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.285
"2602","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.451
"2603","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.241
"2604","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.33
"2605","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.36
"2606","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.259
"2607","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.428
"2608","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.352
"2609","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.257
"2610","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.421
"2611","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.342
"2612","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.3
"2613","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.401
"2614","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.209
"2615","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.423
"2616","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.301
"2617","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.5
"2618","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.333
"2619","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.404
"2620","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.247
"2621","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.282
"2622","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.269
"2623","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.478
"2624","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.299
"2625","SCTuberflesh","L","SCTuberflesh.L","RKHS",0.326
"2626","SCTuberskin","C","SCTuberskin.C","BA",0.216
"2627","SCTuberskin","C","SCTuberskin.C","BA",0.082
"2628","SCTuberskin","C","SCTuberskin.C","BA",0.09
"2629","SCTuberskin","C","SCTuberskin.C","BA",0.254
"2630","SCTuberskin","C","SCTuberskin.C","BA",0.204
"2631","SCTuberskin","C","SCTuberskin.C","BA",0.162
"2632","SCTuberskin","C","SCTuberskin.C","BA",0.287
"2633","SCTuberskin","C","SCTuberskin.C","BA",0.142
"2634","SCTuberskin","C","SCTuberskin.C","BA",0.045
"2635","SCTuberskin","C","SCTuberskin.C","BA",0.193
"2636","SCTuberskin","C","SCTuberskin.C","BA",0.153
"2637","SCTuberskin","C","SCTuberskin.C","BA",0.153
"2638","SCTuberskin","C","SCTuberskin.C","BA",0.123
"2639","SCTuberskin","C","SCTuberskin.C","BA",0.21
"2640","SCTuberskin","C","SCTuberskin.C","BA",0.174
"2641","SCTuberskin","C","SCTuberskin.C","BA",0.046
"2642","SCTuberskin","C","SCTuberskin.C","BA",0.084
"2643","SCTuberskin","C","SCTuberskin.C","BA",0.282
"2644","SCTuberskin","C","SCTuberskin.C","BA",0.141
"2645","SCTuberskin","C","SCTuberskin.C","BA",0.267
"2646","SCTuberskin","C","SCTuberskin.C","BA",0.232
"2647","SCTuberskin","C","SCTuberskin.C","BA",0.16
"2648","SCTuberskin","C","SCTuberskin.C","BA",0.329
"2649","SCTuberskin","C","SCTuberskin.C","BA",0.1
"2650","SCTuberskin","C","SCTuberskin.C","BA",0.149
"2651","SCTuberskin","C","SCTuberskin.C","BB",0.193
"2652","SCTuberskin","C","SCTuberskin.C","BB",0.028
"2653","SCTuberskin","C","SCTuberskin.C","BB",0.146
"2654","SCTuberskin","C","SCTuberskin.C","BB",-0.036
"2655","SCTuberskin","C","SCTuberskin.C","BB",0.219
"2656","SCTuberskin","C","SCTuberskin.C","BB",0.188
"2657","SCTuberskin","C","SCTuberskin.C","BB",0.036
"2658","SCTuberskin","C","SCTuberskin.C","BB",0.175
"2659","SCTuberskin","C","SCTuberskin.C","BB",0.22
"2660","SCTuberskin","C","SCTuberskin.C","BB",0.191
"2661","SCTuberskin","C","SCTuberskin.C","BB",0.137
"2662","SCTuberskin","C","SCTuberskin.C","BB",0.007
"2663","SCTuberskin","C","SCTuberskin.C","BB",-0.042
"2664","SCTuberskin","C","SCTuberskin.C","BB",0.183
"2665","SCTuberskin","C","SCTuberskin.C","BB",0.42
"2666","SCTuberskin","C","SCTuberskin.C","BB",0.195
"2667","SCTuberskin","C","SCTuberskin.C","BB",0.19
"2668","SCTuberskin","C","SCTuberskin.C","BB",0.122
"2669","SCTuberskin","C","SCTuberskin.C","BB",-0.001
"2670","SCTuberskin","C","SCTuberskin.C","BB",0.088
"2671","SCTuberskin","C","SCTuberskin.C","BB",0.086
"2672","SCTuberskin","C","SCTuberskin.C","BB",0.141
"2673","SCTuberskin","C","SCTuberskin.C","BB",0.166
"2674","SCTuberskin","C","SCTuberskin.C","BB",0.231
"2675","SCTuberskin","C","SCTuberskin.C","BB",0.163
"2676","SCTuberskin","C","SCTuberskin.C","BC",0.061
"2677","SCTuberskin","C","SCTuberskin.C","BC",0.156
"2678","SCTuberskin","C","SCTuberskin.C","BC",0.352
"2679","SCTuberskin","C","SCTuberskin.C","BC",-0.013
"2680","SCTuberskin","C","SCTuberskin.C","BC",0.439
"2681","SCTuberskin","C","SCTuberskin.C","BC",0.135
"2682","SCTuberskin","C","SCTuberskin.C","BC",0.022
"2683","SCTuberskin","C","SCTuberskin.C","BC",0.315
"2684","SCTuberskin","C","SCTuberskin.C","BC",0.087
"2685","SCTuberskin","C","SCTuberskin.C","BC",0.022
"2686","SCTuberskin","C","SCTuberskin.C","BC",0.302
"2687","SCTuberskin","C","SCTuberskin.C","BC",0.193
"2688","SCTuberskin","C","SCTuberskin.C","BC",0.184
"2689","SCTuberskin","C","SCTuberskin.C","BC",0.191
"2690","SCTuberskin","C","SCTuberskin.C","BC",0.067
"2691","SCTuberskin","C","SCTuberskin.C","BC",0.073
"2692","SCTuberskin","C","SCTuberskin.C","BC",0.129
"2693","SCTuberskin","C","SCTuberskin.C","BC",0.296
"2694","SCTuberskin","C","SCTuberskin.C","BC",0.328
"2695","SCTuberskin","C","SCTuberskin.C","BC",0.128
"2696","SCTuberskin","C","SCTuberskin.C","BC",0.272
"2697","SCTuberskin","C","SCTuberskin.C","BC",0.227
"2698","SCTuberskin","C","SCTuberskin.C","BC",0.238
"2699","SCTuberskin","C","SCTuberskin.C","BC",0.036
"2700","SCTuberskin","C","SCTuberskin.C","BC",0.235
"2701","SCTuberskin","C","SCTuberskin.C","BL",0.19
"2702","SCTuberskin","C","SCTuberskin.C","BL",0.1
"2703","SCTuberskin","C","SCTuberskin.C","BL",0.12
"2704","SCTuberskin","C","SCTuberskin.C","BL",0.013
"2705","SCTuberskin","C","SCTuberskin.C","BL",0.174
"2706","SCTuberskin","C","SCTuberskin.C","BL",0.113
"2707","SCTuberskin","C","SCTuberskin.C","BL",0.138
"2708","SCTuberskin","C","SCTuberskin.C","BL",0.304
"2709","SCTuberskin","C","SCTuberskin.C","BL",0.092
"2710","SCTuberskin","C","SCTuberskin.C","BL",0.34
"2711","SCTuberskin","C","SCTuberskin.C","BL",0.159
"2712","SCTuberskin","C","SCTuberskin.C","BL",0.192
"2713","SCTuberskin","C","SCTuberskin.C","BL",0.09
"2714","SCTuberskin","C","SCTuberskin.C","BL",0.226
"2715","SCTuberskin","C","SCTuberskin.C","BL",0.312
"2716","SCTuberskin","C","SCTuberskin.C","BL",0.217
"2717","SCTuberskin","C","SCTuberskin.C","BL",0.135
"2718","SCTuberskin","C","SCTuberskin.C","BL",0.168
"2719","SCTuberskin","C","SCTuberskin.C","BL",0.058
"2720","SCTuberskin","C","SCTuberskin.C","BL",0.116
"2721","SCTuberskin","C","SCTuberskin.C","BL",0.172
"2722","SCTuberskin","C","SCTuberskin.C","BL",0.136
"2723","SCTuberskin","C","SCTuberskin.C","BL",0.172
"2724","SCTuberskin","C","SCTuberskin.C","BL",0.154
"2725","SCTuberskin","C","SCTuberskin.C","BL",0.263
"2726","SCTuberskin","C","SCTuberskin.C","BRR",0.258
"2727","SCTuberskin","C","SCTuberskin.C","BRR",0.218
"2728","SCTuberskin","C","SCTuberskin.C","BRR",0.16
"2729","SCTuberskin","C","SCTuberskin.C","BRR",0.132
"2730","SCTuberskin","C","SCTuberskin.C","BRR",0.219
"2731","SCTuberskin","C","SCTuberskin.C","BRR",0.262
"2732","SCTuberskin","C","SCTuberskin.C","BRR",0.114
"2733","SCTuberskin","C","SCTuberskin.C","BRR",0.051
"2734","SCTuberskin","C","SCTuberskin.C","BRR",0.097
"2735","SCTuberskin","C","SCTuberskin.C","BRR",0.191
"2736","SCTuberskin","C","SCTuberskin.C","BRR",0.102
"2737","SCTuberskin","C","SCTuberskin.C","BRR",-0.017
"2738","SCTuberskin","C","SCTuberskin.C","BRR",0.039
"2739","SCTuberskin","C","SCTuberskin.C","BRR",0.072
"2740","SCTuberskin","C","SCTuberskin.C","BRR",0.198
"2741","SCTuberskin","C","SCTuberskin.C","BRR",0.341
"2742","SCTuberskin","C","SCTuberskin.C","BRR",0.111
"2743","SCTuberskin","C","SCTuberskin.C","BRR",0.164
"2744","SCTuberskin","C","SCTuberskin.C","BRR",0.126
"2745","SCTuberskin","C","SCTuberskin.C","BRR",-0.017
"2746","SCTuberskin","C","SCTuberskin.C","BRR",0
"2747","SCTuberskin","C","SCTuberskin.C","BRR",0.085
"2748","SCTuberskin","C","SCTuberskin.C","BRR",0.257
"2749","SCTuberskin","C","SCTuberskin.C","BRR",0.179
"2750","SCTuberskin","C","SCTuberskin.C","BRR",0.047
"2751","SCTuberskin","C","SCTuberskin.C","GBLUP",0.272
"2752","SCTuberskin","C","SCTuberskin.C","GBLUP",0.175
"2753","SCTuberskin","C","SCTuberskin.C","GBLUP",0.143
"2754","SCTuberskin","C","SCTuberskin.C","GBLUP",0.155
"2755","SCTuberskin","C","SCTuberskin.C","GBLUP",0.211
"2756","SCTuberskin","C","SCTuberskin.C","GBLUP",0.16
"2757","SCTuberskin","C","SCTuberskin.C","GBLUP",0.301
"2758","SCTuberskin","C","SCTuberskin.C","GBLUP",0.012
"2759","SCTuberskin","C","SCTuberskin.C","GBLUP",0.192
"2760","SCTuberskin","C","SCTuberskin.C","GBLUP",0.226
"2761","SCTuberskin","C","SCTuberskin.C","GBLUP",0.203
"2762","SCTuberskin","C","SCTuberskin.C","GBLUP",0.168
"2763","SCTuberskin","C","SCTuberskin.C","GBLUP",0.034
"2764","SCTuberskin","C","SCTuberskin.C","GBLUP",0.127
"2765","SCTuberskin","C","SCTuberskin.C","GBLUP",0.124
"2766","SCTuberskin","C","SCTuberskin.C","GBLUP",0.254
"2767","SCTuberskin","C","SCTuberskin.C","GBLUP",0.019
"2768","SCTuberskin","C","SCTuberskin.C","GBLUP",0.204
"2769","SCTuberskin","C","SCTuberskin.C","GBLUP",0.05
"2770","SCTuberskin","C","SCTuberskin.C","GBLUP",0.174
"2771","SCTuberskin","C","SCTuberskin.C","GBLUP",0.218
"2772","SCTuberskin","C","SCTuberskin.C","GBLUP",0.15
"2773","SCTuberskin","C","SCTuberskin.C","GBLUP",0.139
"2774","SCTuberskin","C","SCTuberskin.C","GBLUP",0.254
"2775","SCTuberskin","C","SCTuberskin.C","GBLUP",0.172
"2776","SCTuberskin","C","SCTuberskin.C","RKHS",0.179
"2777","SCTuberskin","C","SCTuberskin.C","RKHS",0.004
"2778","SCTuberskin","C","SCTuberskin.C","RKHS",0.251
"2779","SCTuberskin","C","SCTuberskin.C","RKHS",0.126
"2780","SCTuberskin","C","SCTuberskin.C","RKHS",0.235
"2781","SCTuberskin","C","SCTuberskin.C","RKHS",0.231
"2782","SCTuberskin","C","SCTuberskin.C","RKHS",0.222
"2783","SCTuberskin","C","SCTuberskin.C","RKHS",0.092
"2784","SCTuberskin","C","SCTuberskin.C","RKHS",0.163
"2785","SCTuberskin","C","SCTuberskin.C","RKHS",0.036
"2786","SCTuberskin","C","SCTuberskin.C","RKHS",0.31
"2787","SCTuberskin","C","SCTuberskin.C","RKHS",0.208
"2788","SCTuberskin","C","SCTuberskin.C","RKHS",0.277
"2789","SCTuberskin","C","SCTuberskin.C","RKHS",0.02
"2790","SCTuberskin","C","SCTuberskin.C","RKHS",0.173
"2791","SCTuberskin","C","SCTuberskin.C","RKHS",0.146
"2792","SCTuberskin","C","SCTuberskin.C","RKHS",0.085
"2793","SCTuberskin","C","SCTuberskin.C","RKHS",0.25
"2794","SCTuberskin","C","SCTuberskin.C","RKHS",0.259
"2795","SCTuberskin","C","SCTuberskin.C","RKHS",0.203
"2796","SCTuberskin","C","SCTuberskin.C","RKHS",0.303
"2797","SCTuberskin","C","SCTuberskin.C","RKHS",0.182
"2798","SCTuberskin","C","SCTuberskin.C","RKHS",0.329
"2799","SCTuberskin","C","SCTuberskin.C","RKHS",0.148
"2800","SCTuberskin","C","SCTuberskin.C","RKHS",0.069
"2801","SCTuberskin","H","SCTuberskin.H","BA",0.013
"2802","SCTuberskin","H","SCTuberskin.H","BA",0.201
"2803","SCTuberskin","H","SCTuberskin.H","BA",0.337
"2804","SCTuberskin","H","SCTuberskin.H","BA",0.071
"2805","SCTuberskin","H","SCTuberskin.H","BA",0.149
"2806","SCTuberskin","H","SCTuberskin.H","BA",0.101
"2807","SCTuberskin","H","SCTuberskin.H","BA",0.199
"2808","SCTuberskin","H","SCTuberskin.H","BA",0.293
"2809","SCTuberskin","H","SCTuberskin.H","BA",0.101
"2810","SCTuberskin","H","SCTuberskin.H","BA",0.038
"2811","SCTuberskin","H","SCTuberskin.H","BA",0.082
"2812","SCTuberskin","H","SCTuberskin.H","BA",0.256
"2813","SCTuberskin","H","SCTuberskin.H","BA",0.003
"2814","SCTuberskin","H","SCTuberskin.H","BA",0.156
"2815","SCTuberskin","H","SCTuberskin.H","BA",0.077
"2816","SCTuberskin","H","SCTuberskin.H","BA",0.088
"2817","SCTuberskin","H","SCTuberskin.H","BA",0.13
