,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15061669,101.443,113.904,103.23,101.942,101.347,112.282,101.33788,102.535,146.855,103.496,94.76,87.741
15061670,136.862,128.73,136.146,142.16,135.597,136.855,126.35733,126.602,140.197,134.534,27.719,82.047
15061671,89.819,83.391,89.579,87.278,87.576,83.989,93.68846,94.555,96.413,86.912,34.68,96.61
15061676,94.789,94.384,94.615,95.643,94.728,98.981,87.96796,86.166,103.963,93.688,25.725,48.666
15061677,226.942,224.175,224.896,224.224,225.998,222.024,227.15659,227.416,213.104,225.989,314.312,226.46
15061678,229.802,226.371,227.583,227.243,228.892,225.193,230.59217,231.526,213.104,231.018,315.165,303.747
15061679,91.451,102.755,90.318,92.878,89.232,94.36,92.61622,95.495,114.917,89.495,30.667,32.735
15061680,137.12,130.059,136.134,141.352,136.213,135.5,128.8741,127.047,140.197,134.546,34.711,83.32
15061682,79.863,77.507,79.894,78.813,80.809,80.746,80.82131,78.897,77.858,79.083,59.213,68.76
15061683,90.178,89.445,89.187,91.029,89.787,91.552,82.89674,80.252,103.963,85.175,18.879,14.905
15061684,107.582,114.368,108.766,105.413,107.776,87.146,72.56161,77.698,125.23,75.918,35.707,79.384
15061685,61.85,64.634,60.732,62.3,60.554,67.063,59.84352,61.293,90.693,57.339,27.221,15.55
15061686,92.578,93.765,92.054,93.548,92.566,98.095,86.18635,84.336,103.963,91.684,25.33,40.447
15061687,137.484,127.383,134.659,131.18,138.409,118.446,143.76958,141.265,104.389,140.507,299.34,235.703
15061688,94.525,94.045,94.407,95.508,94.474,98.342,87.90687,85.181,103.963,93.197,18.64,10.714
15061689,229.75,227.026,228.084,227.312,229.171,226.294,231.28969,232.182,213.104,231.649,307.12,307.648
15061690,231.21,231.202,229.392,228.728,230.691,224.929,232.29119,231.947,215.667,231.895,300.33,269.367
15061702,127.943,135.066,128.813,124.544,128.111,99.511,136.34123,136.905,87.089,126.657,228.562,122.86
15061704,79.537,79.163,79.263,78.331,79.995,81.282,80.64871,80.251,77.858,80.238,47.929,77.15
15061707,210.825,200.238,204.6,203.41,209.693,194.845,218.4812,215.019,147.237,223.085,341.314,308.238
15061709,103.812,114.176,105.824,104.383,103.872,116.172,102.37912,103.853,146.855,106.277,98.673,88.738
15061710,257.343,242.507,254.826,253.026,256.795,242.576,259.91398,241.06,195.484,262.399,303.688,305.5
15061712,240.576,240.405,237.712,234.832,239.689,245.375,243.48356,240.78,191.138,254.045,317.217,299.254
15061713,79.136,78.416,78.975,77.968,80.045,79.913,81.09584,80.128,77.858,80.102,52.632,64.215
15061714,67.707,74.39,68.07,70.256,65.819,73.047,63.66789,68.957,107.465,62.423,42.178,50.826
15061718,240.881,241.95,237.554,235.789,240.09,245.905,245.35546,241.386,191.138,255.023,329.911,305.214
15061719,117.805,108.981,118.518,117.822,117.672,116.694,114.19267,107.638,108.609,114.544,23.702,47.737
15061720,47.93,64.019,48.099,49.667,44.414,62.554,53.07456,58.797,107.465,44.557,27.676,38.529
15061721,60.995,61.825,58.98,59.946,57.844,57.85,58.14206,67.571,99.37,55.159,35.719,29.269
15061722,67.259,76.481,67.071,64.509,63.018,66.341,69.78341,77.338,109.354,65.323,18.674,38.307
15061723,61.316,64.926,59.277,59.961,58.471,58.092,57.81315,68.751,99.37,57.532,29.73,29.803
15061724,76.519,64.362,77.393,76.865,75.766,83.709,81.05245,90.266,72.825,75.83,83.697,70.371
15061725,66.51,72.655,66.847,69.097,65.111,69.731,63.59951,67.858,107.465,60.635,21.698,24.559
15061726,54.144,75.586,52.505,54.731,50.708,55.228,49.74602,62.328,96.087,45.662,21.741,39.031
15061731,230.334,226.925,228.345,227.725,229.613,225.654,230.74074,232.089,213.104,231.611,308.775,265.576
15061733,222.334,221.837,221.061,220.316,222.038,222.594,225.28126,226.807,213.104,223.368,262.969,127.044
15061734,228.586,225.039,226.74,226.168,227.582,223.524,229.47022,229.25,213.104,227.823,299.349,170.717
15061735,68.605,74.457,68.773,70.841,66.729,73.193,64.69194,68.921,107.465,63.209,45.742,49.554
15061736,89.805,84.886,91.278,92.266,90.587,92.454,86.8705,89.925,97.49,85.483,81.201,80.705
15061738,228.72,224.713,226.788,225.972,228.105,224.117,230.07984,230.754,213.104,229.588,314.288,305.831
15061740,192.333,209.248,187.112,186.347,188.71,174.931,195.01403,181.492,150.99,188.13,304.338,256.168
15061742,95.256,76.638,95.484,94.399,96.163,92.819,91.33625,97.464,84.347,92.676,96.672,88.681
15061744,77.262,77.742,80.446,85.915,78.144,49.782,88.87448,78.434,110.767,55.89,82.757,94.572
15061747,115.803,108.847,116.594,115.859,115.142,117.383,112.22716,106.117,108.609,112.123,23.702,18.798
15061753,226.616,223.862,224.709,223.686,225.451,221.663,227.85515,229.2,213.104,227.094,333.736,321.244
15061754,72.445,68.614,72.763,75.067,69.952,52.836,93.16229,91.806,107.408,80.789,98.763,104.515
15061756,129.013,130.373,130.465,133.381,127.05,127.228,112.81558,113.948,149.323,124.494,16.751,52.018
15061758,112.61,112.804,115.893,116.662,112.72,127.902,105.10341,108.932,125.88,109.129,18.688,49.053
15061759,128.651,127.368,129.605,128.415,126.452,133.203,116.62349,113.607,164.93,120.98,82.113,90.989
15061760,91.483,85.861,92.727,93.581,92.825,90.953,88.51845,89.808,97.49,85.383,23.711,40.294
15061762,165.154,156.341,167.623,166.589,166.207,164.708,164.27743,160.398,158.1,163.761,19.113,76.418
15061763,95.982,103.041,94.903,96.265,92.706,101.23,95.85789,98.193,114.917,94.061,72.525,205.69
15061764,205.345,200.838,201.556,201.239,201.437,197.898,198.32892,198.068,159.745,206.771,281.416,160.794
