,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15061480,86.328,87.092,86.519,86.663,86.535,86.774,86.2906,86.29,86.98,86.869,84.354,84.223
15061481,85.919,86.133,85.907,85.933,85.945,86.061,86.05959,86,86.076,85.923,84.812,88.242
15061484,84.53,84.631,84.58,84.728,84.621,84.692,84.86907,84.852,84.465,84.813,84.358,84.135
15061485,88.858,89.046,89.061,89.081,88.98,89.118,88.33925,88.307,88.712,89.029,84.41,86.057
15061486,90.393,88.495,89.937,89.645,90.156,89.847,89.97177,89.725,89.132,89.393,91.591,91.063
15061489,86.289,86.518,86.293,86.292,86.284,86.196,86.24046,86.255,86.529,86.276,84.408,85.465
15061490,86.324,86.558,86.312,86.321,86.319,86.286,86.28479,86.287,86.529,86.315,84.258,83.881
15061491,86.285,86.588,86.273,86.284,86.278,86.285,86.29361,86.276,86.529,86.295,84.409,84.442
15061492,86.356,86.59,86.338,86.338,86.345,86.332,86.33588,86.314,86.529,86.348,84.523,84.076
15061493,85.928,86.735,85.962,86.059,85.947,86.202,85.89515,86.037,86.581,86.257,84.411,84.565
15061494,89.202,88.617,88.96,88.677,88.896,88.912,89.04377,88.771,88.144,88.468,91.589,90.926
15061495,85.97,86.761,86.013,86.099,85.99,86.286,85.89088,86.067,86.581,86.289,84.411,86.297
15061496,86.049,86.755,86.074,86.159,86.065,86.25,85.92735,86.081,86.581,86.304,85.318,88.531
15061499,85.957,86.139,85.956,85.964,85.975,86.031,86.04789,85.995,86.14,85.942,84.41,84.809
15061500,88.896,89.029,89.089,89.109,89.012,89.22,88.4233,88.366,88.557,89.061,87.507,89.764
15061501,88.289,88.24,88.291,88.301,88.305,88.192,88.27521,88.282,88.034,88.068,88.752,89.215
15061503,88.84,88.857,88.769,88.588,88.698,88.99,89.01462,89.075,88.801,88.609,85.611,86.903
15061504,91.364,91.175,91.241,91.145,91.263,91.338,91.44136,91.251,90.789,91.191,91.59,91.634
15061505,85.598,85.207,85.985,86.091,85.966,86.01,85.43137,85.581,85.657,86.179,84.41,84.199
15061507,91.197,90.532,90.936,90.635,90.904,90.671,90.90722,90.826,90.093,90.293,92.409,91.999
15061508,91.237,90.533,90.973,90.678,90.939,90.678,90.965,90.883,90.093,90.34,92.409,91.961
15061509,86.972,86.365,87.124,87.133,87.122,87.038,86.83643,86.782,86.402,87.095,84.41,85.386
15061511,86.896,86.294,87.05,87.078,87.054,87.075,86.86273,86.787,86.338,87.071,85.075,88.583
15061515,85.123,85.232,85.241,85.393,85.26,85.091,85.17404,85.177,85.383,85.285,84.409,84.542
15061516,88.373,88.263,88.347,88.357,88.353,88.303,88.31824,88.333,88.034,88.115,89.497,90.889
15061517,86.156,86.112,86.302,86.367,86.304,86.271,86.27633,86.235,86.678,86.511,84.41,85.257
15061518,89.601,89.213,89.407,89.187,89.407,89.237,89.52551,89.479,89.471,88.993,91.591,91.294
15061521,88.182,87.823,88.246,88.22,88.222,88.8,88.02836,88.049,88.17,88.216,82.467,85.608
15061522,88.465,88.722,87.963,87.555,87.984,87.34,88.59055,88.267,88.756,87.333,91.591,90.153
15061524,89.38,88.838,89.079,88.796,89.039,88.895,89.10469,88.823,88.42,88.538,91.589,90.937
15061525,91.298,90.572,91.037,90.729,91.007,90.673,90.96665,90.875,90.295,90.371,92.409,92.049
15061526,84.717,84.965,84.97,85.182,84.952,85.323,85.11598,85.187,84.659,85.399,84.41,84.34
15061528,85.659,86.542,85.711,85.866,85.669,85.975,85.59153,85.874,86.534,86.046,84.411,86.524
15061529,86.917,86.363,87.086,87.101,87.077,87.115,86.83703,86.774,86.402,87.084,84.411,85.083
15061530,91.158,90.528,90.914,90.617,90.89,90.651,90.86863,90.823,90.093,90.286,92.373,91.95
15061533,91.125,90.538,90.948,90.629,90.825,90.574,90.97781,90.814,90.093,90.319,92.407,92.307
15061534,83.979,84.232,84.164,84.327,84.226,84.526,84.43059,84.566,84.659,84.625,82.773,81.913
15061535,85.788,86.401,85.879,86.031,85.848,86.053,85.70746,85.819,86.342,86.108,84.412,85.119
15061536,91.145,90.462,90.974,90.684,90.863,90.306,90.96862,90.745,90.358,90.261,91.766,91.884
